,Folds
4026,1.2.276.0.7230010.3.1.4.8323329.4965.1517875185.733113
4027,1.2.276.0.7230010.3.1.4.8323329.32209.1517875159.17264
4028,1.2.276.0.7230010.3.1.4.8323329.5693.1517875189.633632
4029,1.2.276.0.7230010.3.1.4.8323329.12783.1517875241.792448
4030,1.2.276.0.7230010.3.1.4.8323329.1020.1517875165.935324
4031,1.2.276.0.7230010.3.1.4.8323329.4764.1517875184.665601
4032,1.2.276.0.7230010.3.1.4.8323329.4994.1517875185.886461
4033,1.2.276.0.7230010.3.1.4.8323329.11290.1517875232.184115
4034,1.2.276.0.7230010.3.1.4.8323329.14396.1517875251.895730
4035,1.2.276.0.7230010.3.1.4.8323329.4318.1517875182.269746
4036,1.2.276.0.7230010.3.1.4.8323329.5501.1517875188.534213
4037,1.2.276.0.7230010.3.1.4.8323329.31874.1517875157.265644
4038,1.2.276.0.7230010.3.1.4.8323329.2383.1517875172.454865
4039,1.2.276.0.7230010.3.1.4.8323329.10453.1517875223.790717
4040,1.2.276.0.7230010.3.1.4.8323329.3676.1517875178.948581
4041,1.2.276.0.7230010.3.1.4.8323329.14245.1517875250.411222
4042,1.2.276.0.7230010.3.1.4.8323329.10279.1517875222.955294
4043,1.2.276.0.7230010.3.1.4.8323329.4326.1517875182.314811
4044,1.2.276.0.7230010.3.1.4.8323329.32502.1517875160.890064
4045,1.2.276.0.7230010.3.1.4.8323329.10370.1517875223.412578
4046,1.2.276.0.7230010.3.1.4.8323329.31861.1517875157.200473
4047,1.2.276.0.7230010.3.1.4.8323329.3376.1517875177.560006
4048,1.2.276.0.7230010.3.1.4.8323329.32466.1517875160.758433
4049,1.2.276.0.7230010.3.1.4.8323329.4337.1517875182.348562
4050,1.2.276.0.7230010.3.1.4.8323329.32614.1517875161.487510
4051,1.2.276.0.7230010.3.1.4.8323329.2442.1517875172.767884
4052,1.2.276.0.7230010.3.1.4.8323329.32103.1517875158.456414
4053,1.2.276.0.7230010.3.1.4.8323329.14001.1517875249.67755
4054,1.2.276.0.7230010.3.1.4.8323329.11385.1517875232.721726
4055,1.2.276.0.7230010.3.1.4.8323329.14350.1517875251.460652
4056,1.2.276.0.7230010.3.1.4.8323329.13039.1517875243.235536
4057,1.2.276.0.7230010.3.1.4.8323329.32534.1517875161.37655
4058,1.2.276.0.7230010.3.1.4.8323329.1745.1517875169.230352
4059,1.2.276.0.7230010.3.1.4.8323329.4360.1517875182.467610
4060,1.2.276.0.7230010.3.1.4.8323329.12364.1517875238.807801
4061,1.2.276.0.7230010.3.1.4.8323329.13447.1517875245.367852
4062,1.2.276.0.7230010.3.1.4.8323329.31976.1517875157.813429
4063,1.2.276.0.7230010.3.1.4.8323329.10411.1517875223.585461
4064,1.2.276.0.7230010.3.1.4.8323329.31847.1517875157.128821
4065,1.2.276.0.7230010.3.1.4.8323329.12961.1517875242.740764
4066,1.2.276.0.7230010.3.1.4.8323329.11981.1517875236.747377
4067,1.2.276.0.7230010.3.1.4.8323329.32653.1517875161.643037
4068,1.2.276.0.7230010.3.1.4.8323329.2549.1517875173.330372
4069,1.2.276.0.7230010.3.1.4.8323329.4700.1517875184.196548
4070,1.2.276.0.7230010.3.1.4.8323329.4517.1517875183.263954
4071,1.2.276.0.7230010.3.1.4.8323329.5251.1517875187.175624
4072,1.2.276.0.7230010.3.1.4.8323329.14470.1517875252.254104
4073,1.2.276.0.7230010.3.1.4.8323329.32525.1517875160.987035
4074,1.2.276.0.7230010.3.1.4.8323329.4479.1517875183.79555
4075,1.2.276.0.7230010.3.1.4.8323329.32480.1517875160.802995
4076,1.2.276.0.7230010.3.1.4.8323329.10544.1517875224.213810
4077,1.2.276.0.7230010.3.1.4.8323329.13595.1517875246.789870
4078,1.2.276.0.7230010.3.1.4.8323329.4821.1517875184.980575
4079,1.2.276.0.7230010.3.1.4.8323329.10169.1517875222.447445
4080,1.2.276.0.7230010.3.1.4.8323329.2451.1517875172.813245
4081,1.2.276.0.7230010.3.1.4.8323329.13511.1517875245.858785
4082,1.2.276.0.7230010.3.1.4.8323329.4628.1517875183.816936
4083,1.2.276.0.7230010.3.1.4.8323329.12349.1517875238.714567
4084,1.2.276.0.7230010.3.1.4.8323329.5015.1517875185.962254
4085,1.2.276.0.7230010.3.1.4.8323329.2339.1517875172.254851
4086,1.2.276.0.7230010.3.1.4.8323329.14380.1517875251.823433
4087,1.2.276.0.7230010.3.1.4.8323329.2843.1517875175.52344
4088,1.2.276.0.7230010.3.1.4.8323329.32214.1517875159.44727
4089,1.2.276.0.7230010.3.1.4.8323329.31859.1517875157.181850
4090,1.2.276.0.7230010.3.1.4.8323329.12492.1517875239.380933
4091,1.2.276.0.7230010.3.1.4.8323329.10247.1517875222.801473
4092,1.2.276.0.7230010.3.1.4.8323329.10087.1517875221.915722
4093,1.2.276.0.7230010.3.1.4.8323329.14353.1517875251.688872
4094,1.2.276.0.7230010.3.1.4.8323329.10726.1517875225.318892
4095,1.2.276.0.7230010.3.1.4.8323329.11315.1517875232.289312
4096,1.2.276.0.7230010.3.1.4.8323329.3172.1517875176.420859
4097,1.2.276.0.7230010.3.1.4.8323329.14398.1517875251.913359
4098,1.2.276.0.7230010.3.1.4.8323329.31662.1517875156.195845
4099,1.2.276.0.7230010.3.1.4.8323329.13348.1517875244.755157
4100,1.2.276.0.7230010.3.1.4.8323329.379.1517875162.650632
4101,1.2.276.0.7230010.3.1.4.8323329.362.1517875162.555008
4102,1.2.276.0.7230010.3.1.4.8323329.11645.1517875234.99311
4103,1.2.276.0.7230010.3.1.4.8323329.13186.1517875244.52215
4104,1.2.276.0.7230010.3.1.4.8323329.10866.1517875226.31656
4105,1.2.276.0.7230010.3.1.4.8323329.1037.1517875166.14849
4106,1.2.276.0.7230010.3.1.4.8323329.2494.1517875173.39806
4107,1.2.276.0.7230010.3.1.4.8323329.3592.1517875178.607340
4108,1.2.276.0.7230010.3.1.4.8323329.1922.1517875170.258103
4109,1.2.276.0.7230010.3.1.4.8323329.10213.1517875222.655887
4110,1.2.276.0.7230010.3.1.4.8323329.14472.1517875252.280109
4111,1.2.276.0.7230010.3.1.4.8323329.538.1517875163.339559
4112,1.2.276.0.7230010.3.1.4.8323329.10944.1517875228.378826
4113,1.2.276.0.7230010.3.1.4.8323329.2720.1517875174.257877
4114,1.2.276.0.7230010.3.1.4.8323329.4477.1517875183.63931
4115,1.2.276.0.7230010.3.1.4.8323329.10982.1517875229.108903
4116,1.2.276.0.7230010.3.1.4.8323329.5470.1517875188.333110
4117,1.2.276.0.7230010.3.1.4.8323329.31827.1517875157.64043
4118,1.2.276.0.7230010.3.1.4.8323329.14116.1517875249.697115
4119,1.2.276.0.7230010.3.1.4.8323329.32249.1517875159.232370
4120,1.2.276.0.7230010.3.1.4.8323329.13322.1517875244.666217
4121,1.2.276.0.7230010.3.1.4.8323329.10396.1517875223.523722
4122,1.2.276.0.7230010.3.1.4.8323329.5642.1517875189.274325
4123,1.2.276.0.7230010.3.1.4.8323329.12906.1517875242.471193
4124,1.2.276.0.7230010.3.1.4.8323329.1221.1517875166.844950
4125,1.2.276.0.7230010.3.1.4.8323329.11995.1517875236.819121
4126,1.2.276.0.7230010.3.1.4.8323329.10086.1517875221.892727
4127,1.2.276.0.7230010.3.1.4.8323329.1229.1517875166.872911
4128,1.2.276.0.7230010.3.1.4.8323329.13701.1517875247.288342
4129,1.2.276.0.7230010.3.1.4.8323329.4513.1517875183.232798
4130,1.2.276.0.7230010.3.1.4.8323329.11459.1517875233.42491
4131,1.2.276.0.7230010.3.1.4.8323329.14411.1517875251.964001
4132,1.2.276.0.7230010.3.1.4.8323329.2558.1517875173.404099
4133,1.2.276.0.7230010.3.1.4.8323329.2158.1517875171.406126
4134,1.2.276.0.7230010.3.1.4.8323329.10605.1517875224.512766
4135,1.2.276.0.7230010.3.1.4.8323329.1187.1517875166.691986
4136,1.2.276.0.7230010.3.1.4.8323329.10636.1517875224.655271
4137,1.2.276.0.7230010.3.1.4.8323329.1822.1517875169.745506
4138,1.2.276.0.7230010.3.1.4.8323329.11682.1517875234.285679
4139,1.2.276.0.7230010.3.1.4.8323329.13248.1517875244.346161
4140,1.2.276.0.7230010.3.1.4.8323329.1403.1517875167.583885
4141,1.2.276.0.7230010.3.1.4.8323329.5144.1517875186.626695
4142,1.2.276.0.7230010.3.1.4.8323329.5530.1517875188.671439
4143,1.2.276.0.7230010.3.1.4.8323329.3654.1517875178.849438
4144,1.2.276.0.7230010.3.1.4.8323329.5129.1517875186.558649
4145,1.2.276.0.7230010.3.1.4.8323329.2016.1517875170.706054
4146,1.2.276.0.7230010.3.1.4.8323329.12110.1517875237.432879
4147,1.2.276.0.7230010.3.1.4.8323329.2448.1517875172.793685
4148,1.2.276.0.7230010.3.1.4.8323329.2077.1517875171.32716
4149,1.2.276.0.7230010.3.1.4.8323329.11488.1517875233.182549
4150,1.2.276.0.7230010.3.1.4.8323329.13571.1517875246.655059
4151,1.2.276.0.7230010.3.1.4.8323329.32087.1517875158.375383
4152,1.2.276.0.7230010.3.1.4.8323329.3943.1517875180.232118
4153,1.2.276.0.7230010.3.1.4.8323329.32033.1517875158.120160
4154,1.2.276.0.7230010.3.1.4.8323329.1620.1517875168.621156
4155,1.2.276.0.7230010.3.1.4.8323329.564.1517875163.450861
4156,1.2.276.0.7230010.3.1.4.8323329.10797.1517875225.664914
4157,1.2.276.0.7230010.3.1.4.8323329.5653.1517875189.322282
4158,1.2.276.0.7230010.3.1.4.8323329.3894.1517875180.4967
4159,1.2.276.0.7230010.3.1.4.8323329.12461.1517875239.219851
4160,1.2.276.0.7230010.3.1.4.8323329.12240.1517875238.163054
4161,1.2.276.0.7230010.3.1.4.8323329.14259.1517875250.472694
4162,1.2.276.0.7230010.3.1.4.8323329.10456.1517875223.799528
4163,1.2.276.0.7230010.3.1.4.8323329.10094.1517875221.969850
4164,1.2.276.0.7230010.3.1.4.8323329.32060.1517875158.251634
4165,1.2.276.0.7230010.3.1.4.8323329.32449.1517875160.654273
4166,1.2.276.0.7230010.3.1.4.8323329.4371.1517875182.538068
4167,1.2.276.0.7230010.3.1.4.8323329.5788.1517875190.602701
4168,1.2.276.0.7230010.3.1.4.8323329.1677.1517875168.880742
4169,1.2.276.0.7230010.3.1.4.8323329.5447.1517875188.190197
4170,1.2.276.0.7230010.3.1.4.8323329.11593.1517875233.789258
4171,1.2.276.0.7230010.3.1.4.8323329.10003.1517875220.942420
4172,1.2.276.0.7230010.3.1.4.8323329.11237.1517875231.898693
4173,1.2.276.0.7230010.3.1.4.8323329.12655.1517875241.8324
4174,1.2.276.0.7230010.3.1.4.8323329.10688.1517875225.92203
4175,1.2.276.0.7230010.3.1.4.8323329.12773.1517875241.750540
4176,1.2.276.0.7230010.3.1.4.8323329.11961.1517875236.648500
4177,1.2.276.0.7230010.3.1.4.8323329.12328.1517875238.615185
4178,1.2.276.0.7230010.3.1.4.8323329.1894.1517875170.126165
4179,1.2.276.0.7230010.3.1.4.8323329.2678.1517875174.6868
4180,1.2.276.0.7230010.3.1.4.8323329.10257.1517875222.866510
4181,1.2.276.0.7230010.3.1.4.8323329.12193.1517875237.908516
4182,1.2.276.0.7230010.3.1.4.8323329.13900.1517875248.561598
4183,1.2.276.0.7230010.3.1.4.8323329.11533.1517875233.440801
4184,1.2.276.0.7230010.3.1.4.8323329.2672.1517875173.983586
4185,1.2.276.0.7230010.3.1.4.8323329.14438.1517875252.113529
4186,1.2.276.0.7230010.3.1.4.8323329.3898.1517875180.28558
4187,1.2.276.0.7230010.3.1.4.8323329.1196.1517875166.750478
4188,1.2.276.0.7230010.3.1.4.8323329.12560.1517875239.723394
4189,1.2.276.0.7230010.3.1.4.8323329.12779.1517875241.773943
4190,1.2.276.0.7230010.3.1.4.8323329.3400.1517875177.669508
4191,1.2.276.0.7230010.3.1.4.8323329.13135.1517875243.830657
4192,1.2.276.0.7230010.3.1.4.8323329.1025.1517875165.962119
4193,1.2.276.0.7230010.3.1.4.8323329.12476.1517875239.289022
4194,1.2.276.0.7230010.3.1.4.8323329.5224.1517875187.63036
4195,1.2.276.0.7230010.3.1.4.8323329.5128.1517875186.552644
4196,1.2.276.0.7230010.3.1.4.8323329.3395.1517875177.652801
4197,1.2.276.0.7230010.3.1.4.8323329.3280.1517875177.67172
4198,1.2.276.0.7230010.3.1.4.8323329.2639.1517875173.830311
4199,1.2.276.0.7230010.3.1.4.8323329.1391.1517875167.512104
4200,1.2.276.0.7230010.3.1.4.8323329.1895.1517875170.137496
4201,1.2.276.0.7230010.3.1.4.8323329.32351.1517875160.160328
4202,1.2.276.0.7230010.3.1.4.8323329.2686.1517875174.57880
4203,1.2.276.0.7230010.3.1.4.8323329.11526.1517875233.416591
4204,1.2.276.0.7230010.3.1.4.8323329.1266.1517875167.42726
4205,1.2.276.0.7230010.3.1.4.8323329.13821.1517875248.109809
4206,1.2.276.0.7230010.3.1.4.8323329.32215.1517875159.49087
4207,1.2.276.0.7230010.3.1.4.8323329.1605.1517875168.562776
4208,1.2.276.0.7230010.3.1.4.8323329.4918.1517875185.471615
4209,1.2.276.0.7230010.3.1.4.8323329.516.1517875163.277502
4210,1.2.276.0.7230010.3.1.4.8323329.31941.1517875157.590337
4211,1.2.276.0.7230010.3.1.4.8323329.31804.1517875156.948175
4212,1.2.276.0.7230010.3.1.4.8323329.2588.1517875173.611062
4213,1.2.276.0.7230010.3.1.4.8323329.13408.1517875245.184359
4214,1.2.276.0.7230010.3.1.4.8323329.2346.1517875172.284497
4215,1.2.276.0.7230010.3.1.4.8323329.11777.1517875234.742626
4216,1.2.276.0.7230010.3.1.4.8323329.14192.1517875250.184608
4217,1.2.276.0.7230010.3.1.4.8323329.12522.1517875239.520272
4218,1.2.276.0.7230010.3.1.4.8323329.31882.1517875157.307899
4219,1.2.276.0.7230010.3.1.4.8323329.4068.1517875180.946700
4220,1.2.276.0.7230010.3.1.4.8323329.5621.1517875189.130240
4221,1.2.276.0.7230010.3.1.4.8323329.2460.1517875172.851039
4222,1.2.276.0.7230010.3.1.4.8323329.11776.1517875234.743673
4223,1.2.276.0.7230010.3.1.4.8323329.4307.1517875182.204893
4224,1.2.276.0.7230010.3.1.4.8323329.4379.1517875182.578374
4225,1.2.276.0.7230010.3.1.4.8323329.11357.1517875232.574471
4226,1.2.276.0.7230010.3.1.4.8323329.31940.1517875157.582708
4227,1.2.276.0.7230010.3.1.4.8323329.5223.1517875187.59220
4228,1.2.276.0.7230010.3.1.4.8323329.13191.1517875244.85391
4229,1.2.276.0.7230010.3.1.4.8323329.13413.1517875245.197044
4230,1.2.276.0.7230010.3.1.4.8323329.32316.1517875160.25208
4231,1.2.276.0.7230010.3.1.4.8323329.13317.1517875244.626416
4232,1.2.276.0.7230010.3.1.4.8323329.1941.1517875170.349563
4233,1.2.276.0.7230010.3.1.4.8323329.1564.1517875168.432108
4234,1.2.276.0.7230010.3.1.4.8323329.5535.1517875188.695025
4235,1.2.276.0.7230010.3.1.4.8323329.4162.1517875181.450856
4236,1.2.276.0.7230010.3.1.4.8323329.11297.1517875232.213728
4237,1.2.276.0.7230010.3.1.4.8323329.3947.1517875180.282394
4238,1.2.276.0.7230010.3.1.4.8323329.10616.1517875224.570767
4239,1.2.276.0.7230010.3.1.4.8323329.2591.1517875173.618666
4240,1.2.276.0.7230010.3.1.4.8323329.14124.1517875249.727746
4241,1.2.276.0.7230010.3.1.4.8323329.2923.1517875175.395381
4242,1.2.276.0.7230010.3.1.4.8323329.4807.1517875184.906117
4243,1.2.276.0.7230010.3.1.4.8323329.32550.1517875161.142073
4244,1.2.276.0.7230010.3.1.4.8323329.10828.1517875225.813209
4245,1.2.276.0.7230010.3.1.4.8323329.13146.1517875243.903648
4246,1.2.276.0.7230010.3.1.4.8323329.3763.1517875179.334004
4247,1.2.276.0.7230010.3.1.4.8323329.4610.1517875183.725258
4248,1.2.276.0.7230010.3.1.4.8323329.12513.1517875239.507928
4249,1.2.276.0.7230010.3.1.4.8323329.13573.1517875246.672694
4250,1.2.276.0.7230010.3.1.4.8323329.1317.1517875167.224344
4251,1.2.276.0.7230010.3.1.4.8323329.10743.1517875225.434771
4252,1.2.276.0.7230010.3.1.4.8323329.32300.1517875159.768445
4253,1.2.276.0.7230010.3.1.4.8323329.14120.1517875249.716384
4254,1.2.276.0.7230010.3.1.4.8323329.4751.1517875184.617108
4255,1.2.276.0.7230010.3.1.4.8323329.14323.1517875251.285662
4256,1.2.276.0.7230010.3.1.4.8323329.12326.1517875238.596953
4257,1.2.276.0.7230010.3.1.4.8323329.2453.1517875172.813865
4258,1.2.276.0.7230010.3.1.4.8323329.13717.1517875247.371360
4259,1.2.276.0.7230010.3.1.4.8323329.10788.1517875225.632041
4260,1.2.276.0.7230010.3.1.4.8323329.5487.1517875188.420164
4261,1.2.276.0.7230010.3.1.4.8323329.4330.1517875182.317774
4262,1.2.276.0.7230010.3.1.4.8323329.1749.1517875169.236838
4263,1.2.276.0.7230010.3.1.4.8323329.2498.1517875173.62316
4264,1.2.276.0.7230010.3.1.4.8323329.11145.1517875231.398646
4265,1.2.276.0.7230010.3.1.4.8323329.509.1517875163.254033
4266,1.2.276.0.7230010.3.1.4.8323329.5368.1517875187.787024
4267,1.2.276.0.7230010.3.1.4.8323329.12811.1517875241.982150
4268,1.2.276.0.7230010.3.1.4.8323329.11907.1517875236.406200
4269,1.2.276.0.7230010.3.1.4.8323329.14584.1517875252.832769
4270,1.2.276.0.7230010.3.1.4.8323329.5704.1517875189.675934
4271,1.2.276.0.7230010.3.1.4.8323329.11638.1517875234.50689
4272,1.2.276.0.7230010.3.1.4.8323329.13536.1517875246.512961
4273,1.2.276.0.7230010.3.1.4.8323329.11652.1517875234.131740
4274,1.2.276.0.7230010.3.1.4.8323329.31656.1517875156.174971
4275,1.2.276.0.7230010.3.1.4.8323329.14286.1517875250.579828
4276,1.2.276.0.7230010.3.1.4.8323329.32244.1517875159.212997
4277,1.2.276.0.7230010.3.1.4.8323329.5363.1517875187.775417
4278,1.2.276.0.7230010.3.1.4.8323329.385.1517875162.689893
4279,1.2.276.0.7230010.3.1.4.8323329.1819.1517875169.730327
4280,1.2.276.0.7230010.3.1.4.8323329.1203.1517875166.746948
4281,1.2.276.0.7230010.3.1.4.8323329.32016.1517875158.16974
4282,1.2.276.0.7230010.3.1.4.8323329.14310.1517875250.731055
4283,1.2.276.0.7230010.3.1.4.8323329.2817.1517875174.874074
4284,1.2.276.0.7230010.3.1.4.8323329.32261.1517875159.281923
4285,1.2.276.0.7230010.3.1.4.8323329.14302.1517875250.662991
4286,1.2.276.0.7230010.3.1.4.8323329.32110.1517875158.497648
4287,1.2.276.0.7230010.3.1.4.8323329.32616.1517875161.509371
4288,1.2.276.0.7230010.3.1.4.8323329.10560.1517875224.269497
4289,1.2.276.0.7230010.3.1.4.8323329.1462.1517875167.913346
4290,1.2.276.0.7230010.3.1.4.8323329.12129.1517875237.568450
4291,1.2.276.0.7230010.3.1.4.8323329.31720.1517875156.469363
4292,1.2.276.0.7230010.3.1.4.8323329.10196.1517875222.580181
4293,1.2.276.0.7230010.3.1.4.8323329.1948.1517875170.388745
4294,1.2.276.0.7230010.3.1.4.8323329.12444.1517875239.156894
4295,1.2.276.0.7230010.3.1.4.8323329.3327.1517875177.276258
4296,1.2.276.0.7230010.3.1.4.8323329.11877.1517875236.149601
4297,1.2.276.0.7230010.3.1.4.8323329.10140.1517875222.285481
4298,1.2.276.0.7230010.3.1.4.8323329.1371.1517875167.425949
4299,1.2.276.0.7230010.3.1.4.8323329.14439.1517875252.132263
4300,1.2.276.0.7230010.3.1.4.8323329.13814.1517875248.80637
4301,1.2.276.0.7230010.3.1.4.8323329.2996.1517875175.608152
4302,1.2.276.0.7230010.3.1.4.8323329.2071.1517875171.4024
4303,1.2.276.0.7230010.3.1.4.8323329.13746.1517875247.710633
4304,1.2.276.0.7230010.3.1.4.8323329.3232.1517875176.777661
4305,1.2.276.0.7230010.3.1.4.8323329.10857.1517875225.988260
4306,1.2.276.0.7230010.3.1.4.8323329.32157.1517875158.741804
4307,1.2.276.0.7230010.3.1.4.8323329.11876.1517875236.143591
4308,1.2.276.0.7230010.3.1.4.8323329.13754.1517875247.739807
4309,1.2.276.0.7230010.3.1.4.8323329.2523.1517875173.175399
4310,1.2.276.0.7230010.3.1.4.8323329.32000.1517875157.954176
4311,1.2.276.0.7230010.3.1.4.8323329.31906.1517875157.435757
4312,1.2.276.0.7230010.3.1.4.8323329.11779.1517875234.756127
4313,1.2.276.0.7230010.3.1.4.8323329.2564.1517875173.446982
4314,1.2.276.0.7230010.3.1.4.8323329.14608.1517875253.48724
4315,1.2.276.0.7230010.3.1.4.8323329.10781.1517875225.623646
4316,1.2.276.0.7230010.3.1.4.8323329.5682.1517875189.580786
4317,1.2.276.0.7230010.3.1.4.8323329.11206.1517875231.705043
4318,1.2.276.0.7230010.3.1.4.8323329.3154.1517875176.366648
4319,1.2.276.0.7230010.3.1.4.8323329.3606.1517875178.662725
4320,1.2.276.0.7230010.3.1.4.8323329.32587.1517875161.369831
4321,1.2.276.0.7230010.3.1.4.8323329.1363.1517875167.404640
4322,1.2.276.0.7230010.3.1.4.8323329.4385.1517875182.602935
4323,1.2.276.0.7230010.3.1.4.8323329.5241.1517875187.140557
4324,1.2.276.0.7230010.3.1.4.8323329.10820.1517875225.770645
4325,1.2.276.0.7230010.3.1.4.8323329.4345.1517875182.382806
4326,1.2.276.0.7230010.3.1.4.8323329.12468.1517875239.258921
4327,1.2.276.0.7230010.3.1.4.8323329.32511.1517875160.946656
4328,1.2.276.0.7230010.3.1.4.8323329.1022.1517875165.946423
4329,1.2.276.0.7230010.3.1.4.8323329.4576.1517875183.576079
4330,1.2.276.0.7230010.3.1.4.8323329.1786.1517875169.412487
4331,1.2.276.0.7230010.3.1.4.8323329.1021.1517875165.948219
4332,1.2.276.0.7230010.3.1.4.8323329.14408.1517875251.948768
4333,1.2.276.0.7230010.3.1.4.8323329.3624.1517875178.725347
4334,1.2.276.0.7230010.3.1.4.8323329.10706.1517875225.180100
4335,1.2.276.0.7230010.3.1.4.8323329.10333.1517875223.203601
4336,1.2.276.0.7230010.3.1.4.8323329.3975.1517875180.431790
4337,1.2.276.0.7230010.3.1.4.8323329.2474.1517875172.944514
4338,1.2.276.0.7230010.3.1.4.8323329.14341.1517875251.419722
4339,1.2.276.0.7230010.3.1.4.8323329.547.1517875163.379326
4340,1.2.276.0.7230010.3.1.4.8323329.32169.1517875158.824480
4341,1.2.276.0.7230010.3.1.4.8323329.10460.1517875223.812334
4342,1.2.276.0.7230010.3.1.4.8323329.2328.1517875172.206395
4343,1.2.276.0.7230010.3.1.4.8323329.1429.1517875167.715096
4344,1.2.276.0.7230010.3.1.4.8323329.3088.1517875176.43298
4345,1.2.276.0.7230010.3.1.4.8323329.32615.1517875161.503303
4346,1.2.276.0.7230010.3.1.4.8323329.10912.1517875227.879546
4347,1.2.276.0.7230010.3.1.4.8323329.2272.1517875171.901818
4348,1.2.276.0.7230010.3.1.4.8323329.10146.1517875222.331902
4349,1.2.276.0.7230010.3.1.4.8323329.3955.1517875180.323064
4350,1.2.276.0.7230010.3.1.4.8323329.14237.1517875250.373987
4351,1.2.276.0.7230010.3.1.4.8323329.10640.1517875224.676817
4352,1.2.276.0.7230010.3.1.4.8323329.11271.1517875232.60265
4353,1.2.276.0.7230010.3.1.4.8323329.1259.1517875167.3922
4354,1.2.276.0.7230010.3.1.4.8323329.10098.1517875222.57431
4355,1.2.276.0.7230010.3.1.4.8323329.4269.1517875182.49045
4356,1.2.276.0.7230010.3.1.4.8323329.13481.1517875245.513947
4357,1.2.276.0.7230010.3.1.4.8323329.12986.1517875242.881750
4358,1.2.276.0.7230010.3.1.4.8323329.12365.1517875238.808581
4359,1.2.276.0.7230010.3.1.4.8323329.12045.1517875237.84412
4360,1.2.276.0.7230010.3.1.4.8323329.2277.1517875171.915442
4361,1.2.276.0.7230010.3.1.4.8323329.10421.1517875223.634376
4362,1.2.276.0.7230010.3.1.4.8323329.13700.1517875247.291282
4363,1.2.276.0.7230010.3.1.4.8323329.10056.1517875221.779426
4364,1.2.276.0.7230010.3.1.4.8323329.32396.1517875160.390962
4365,1.2.276.0.7230010.3.1.4.8323329.4626.1517875183.803149
4366,1.2.276.0.7230010.3.1.4.8323329.14074.1517875249.502660
4367,1.2.276.0.7230010.3.1.4.8323329.12618.1517875240.171091
4368,1.2.276.0.7230010.3.1.4.8323329.11723.1517875234.475730
4369,1.2.276.0.7230010.3.1.4.8323329.2206.1517875171.638296
4370,1.2.276.0.7230010.3.1.4.8323329.31985.1517875157.852312
4371,1.2.276.0.7230010.3.1.4.8323329.11843.1517875235.963720
4372,1.2.276.0.7230010.3.1.4.8323329.3906.1517875180.66316
4373,1.2.276.0.7230010.3.1.4.8323329.12292.1517875238.407967
4374,1.2.276.0.7230010.3.1.4.8323329.3347.1517875177.419625
4375,1.2.276.0.7230010.3.1.4.8323329.11080.1517875230.925646
4376,1.2.276.0.7230010.3.1.4.8323329.32378.1517875160.293121
4377,1.2.276.0.7230010.3.1.4.8323329.10837.1517875225.855484
4378,1.2.276.0.7230010.3.1.4.8323329.13268.1517875244.437870
4379,1.2.276.0.7230010.3.1.4.8323329.13128.1517875243.795794
4380,1.2.276.0.7230010.3.1.4.8323329.4047.1517875180.855708
4381,1.2.276.0.7230010.3.1.4.8323329.2747.1517875174.426426
4382,1.2.276.0.7230010.3.1.4.8323329.32679.1517875161.762322
4383,1.2.276.0.7230010.3.1.4.8323329.12482.1517875239.327262
4384,1.2.276.0.7230010.3.1.4.8323329.11707.1517875234.409277
4385,1.2.276.0.7230010.3.1.4.8323329.12960.1517875242.729148
4386,1.2.276.0.7230010.3.1.4.8323329.13402.1517875245.153091
4387,1.2.276.0.7230010.3.1.4.8323329.3699.1517875179.40556
4388,1.2.276.0.7230010.3.1.4.8323329.3752.1517875179.281274
4389,1.2.276.0.7230010.3.1.4.8323329.10526.1517875224.127073
4390,1.2.276.0.7230010.3.1.4.8323329.12079.1517875237.258665
4391,1.2.276.0.7230010.3.1.4.8323329.10185.1517875222.523417
4392,1.2.276.0.7230010.3.1.4.8323329.498.1517875163.202529
4393,1.2.276.0.7230010.3.1.4.8323329.10403.1517875223.553178
4394,1.2.276.0.7230010.3.1.4.8323329.1382.1517875167.471105
4395,1.2.276.0.7230010.3.1.4.8323329.10272.1517875222.933444
4396,1.2.276.0.7230010.3.1.4.8323329.2066.1517875170.981792
4397,1.2.276.0.7230010.3.1.4.8323329.2777.1517875174.645821
4398,1.2.276.0.7230010.3.1.4.8323329.12610.1517875240.125714
4399,1.2.276.0.7230010.3.1.4.8323329.3151.1517875176.339182
4400,1.2.276.0.7230010.3.1.4.8323329.31828.1517875157.72204
4401,1.2.276.0.7230010.3.1.4.8323329.11136.1517875231.344789
4402,1.2.276.0.7230010.3.1.4.8323329.11565.1517875233.635888
4403,1.2.276.0.7230010.3.1.4.8323329.32061.1517875158.241756
4404,1.2.276.0.7230010.3.1.4.8323329.12854.1517875242.201119
4405,1.2.276.0.7230010.3.1.4.8323329.10515.1517875224.57128
4406,1.2.276.0.7230010.3.1.4.8323329.11804.1517875234.959778
4407,1.2.276.0.7230010.3.1.4.8323329.11296.1517875232.207712
4408,1.2.276.0.7230010.3.1.4.8323329.32338.1517875160.113841
4409,1.2.276.0.7230010.3.1.4.8323329.346.1517875162.490759
4410,1.2.276.0.7230010.3.1.4.8323329.13443.1517875245.354155
4411,1.2.276.0.7230010.3.1.4.8323329.14455.1517875252.190377
4412,1.2.276.0.7230010.3.1.4.8323329.412.1517875162.829513
4413,1.2.276.0.7230010.3.1.4.8323329.5735.1517875189.897050
4414,1.2.276.0.7230010.3.1.4.8323329.2866.1517875175.140467
