,Folds
4288,1.2.276.0.7230010.3.1.4.8323329.13423.1517875245.247698
4289,1.2.276.0.7230010.3.1.4.8323329.12083.1517875237.270398
4290,1.2.276.0.7230010.3.1.4.8323329.11500.1517875233.226977
4291,1.2.276.0.7230010.3.1.4.8323329.5761.1517875190.203059
4292,1.2.276.0.7230010.3.1.4.8323329.12904.1517875242.467403
4293,1.2.276.0.7230010.3.1.4.8323329.1693.1517875168.977010
4294,1.2.276.0.7230010.3.1.4.8323329.318.1517875162.378490
4295,1.2.276.0.7230010.3.1.4.8323329.3370.1517875177.530072
4296,1.2.276.0.7230010.3.1.4.8323329.10607.1517875224.529205
4297,1.2.276.0.7230010.3.1.4.8323329.5029.1517875186.40650
4298,1.2.276.0.7230010.3.1.4.8323329.304.1517875162.301989
4299,1.2.276.0.7230010.3.1.4.8323329.14207.1517875250.244979
4300,1.2.276.0.7230010.3.1.4.8323329.11702.1517875234.378095
4301,1.2.276.0.7230010.3.1.4.8323329.4843.1517875185.73985
4302,1.2.276.0.7230010.3.1.4.8323329.1499.1517875168.127294
4303,1.2.276.0.7230010.3.1.4.8323329.2994.1517875175.598874
4304,1.2.276.0.7230010.3.1.4.8323329.3925.1517875180.160846
4305,1.2.276.0.7230010.3.1.4.8323329.14422.1517875252.41214
4306,1.2.276.0.7230010.3.1.4.8323329.4483.1517875183.92164
4307,1.2.276.0.7230010.3.1.4.8323329.14251.1517875250.445153
4308,1.2.276.0.7230010.3.1.4.8323329.31962.1517875157.736511
4309,1.2.276.0.7230010.3.1.4.8323329.12850.1517875242.164594
4310,1.2.276.0.7230010.3.1.4.8323329.2027.1517875170.775601
4311,1.2.276.0.7230010.3.1.4.8323329.10697.1517875225.126974
4312,1.2.276.0.7230010.3.1.4.8323329.12220.1517875238.33367
4313,1.2.276.0.7230010.3.1.4.8323329.2575.1517875173.558460
4314,1.2.276.0.7230010.3.1.4.8323329.2837.1517875174.990761
4315,1.2.276.0.7230010.3.1.4.8323329.32761.1517875162.229147
4316,1.2.276.0.7230010.3.1.4.8323329.31740.1517875156.562820
4317,1.2.276.0.7230010.3.1.4.8323329.11866.1517875236.100668
4318,1.2.276.0.7230010.3.1.4.8323329.14069.1517875249.467501
4319,1.2.276.0.7230010.3.1.4.8323329.3900.1517875180.32003
4320,1.2.276.0.7230010.3.1.4.8323329.4751.1517875184.617108
4321,1.2.276.0.7230010.3.1.4.8323329.32000.1517875157.954176
4322,1.2.276.0.7230010.3.1.4.8323329.2183.1517875171.533063
4323,1.2.276.0.7230010.3.1.4.8323329.574.1517875163.503792
4324,1.2.276.0.7230010.3.1.4.8323329.11619.1517875233.947661
4325,1.2.276.0.7230010.3.1.4.8323329.10157.1517875222.388499
4326,1.2.276.0.7230010.3.1.4.8323329.31950.1517875157.657728
4327,1.2.276.0.7230010.3.1.4.8323329.5423.1517875188.37987
4328,1.2.276.0.7230010.3.1.4.8323329.1434.1517875167.749769
4329,1.2.276.0.7230010.3.1.4.8323329.2718.1517875174.237612
4330,1.2.276.0.7230010.3.1.4.8323329.10525.1517875224.106600
4331,1.2.276.0.7230010.3.1.4.8323329.5351.1517875187.720681
4332,1.2.276.0.7230010.3.1.4.8323329.5220.1517875187.34082
4333,1.2.276.0.7230010.3.1.4.8323329.5023.1517875185.999033
4334,1.2.276.0.7230010.3.1.4.8323329.13786.1517875247.916778
4335,1.2.276.0.7230010.3.1.4.8323329.1667.1517875168.835418
4336,1.2.276.0.7230010.3.1.4.8323329.13229.1517875244.228614
4337,1.2.276.0.7230010.3.1.4.8323329.3415.1517875177.737352
4338,1.2.276.0.7230010.3.1.4.8323329.14393.1517875251.888293
4339,1.2.276.0.7230010.3.1.4.8323329.12711.1517875241.270317
4340,1.2.276.0.7230010.3.1.4.8323329.3495.1517875178.82841
4341,1.2.276.0.7230010.3.1.4.8323329.2702.1517875174.132570
4342,1.2.276.0.7230010.3.1.4.8323329.14458.1517875252.212860
4343,1.2.276.0.7230010.3.1.4.8323329.3702.1517875179.56912
4344,1.2.276.0.7230010.3.1.4.8323329.3003.1517875175.627534
4345,1.2.276.0.7230010.3.1.4.8323329.2838.1517875175.15424
4346,1.2.276.0.7230010.3.1.4.8323329.32276.1517875159.330041
4347,1.2.276.0.7230010.3.1.4.8323329.334.1517875162.431427
4348,1.2.276.0.7230010.3.1.4.8323329.10175.1517875222.467676
4349,1.2.276.0.7230010.3.1.4.8323329.3109.1517875176.141883
4350,1.2.276.0.7230010.3.1.4.8323329.5037.1517875186.84962
4351,1.2.276.0.7230010.3.1.4.8323329.13417.1517875245.223623
4352,1.2.276.0.7230010.3.1.4.8323329.11654.1517875234.152900
4353,1.2.276.0.7230010.3.1.4.8323329.3537.1517875178.285580
4354,1.2.276.0.7230010.3.1.4.8323329.11612.1517875233.907610
4355,1.2.276.0.7230010.3.1.4.8323329.12342.1517875238.672376
4356,1.2.276.0.7230010.3.1.4.8323329.32389.1517875160.347239
4357,1.2.276.0.7230010.3.1.4.8323329.3993.1517875180.563941
4358,1.2.276.0.7230010.3.1.4.8323329.3038.1517875175.761079
4359,1.2.276.0.7230010.3.1.4.8323329.12277.1517875238.363978
4360,1.2.276.0.7230010.3.1.4.8323329.3910.1517875180.91474
4361,1.2.276.0.7230010.3.1.4.8323329.14411.1517875251.964001
4362,1.2.276.0.7230010.3.1.4.8323329.12817.1517875242.5543
4363,1.2.276.0.7230010.3.1.4.8323329.32050.1517875158.202694
4364,1.2.276.0.7230010.3.1.4.8323329.1736.1517875169.167112
4365,1.2.276.0.7230010.3.1.4.8323329.3649.1517875178.825898
4366,1.2.276.0.7230010.3.1.4.8323329.3886.1517875179.980335
4367,1.2.276.0.7230010.3.1.4.8323329.4951.1517875185.646026
4368,1.2.276.0.7230010.3.1.4.8323329.3367.1517875177.518378
4369,1.2.276.0.7230010.3.1.4.8323329.12360.1517875238.785599
4370,1.2.276.0.7230010.3.1.4.8323329.2011.1517875170.684513
4371,1.2.276.0.7230010.3.1.4.8323329.11526.1517875233.416591
4372,1.2.276.0.7230010.3.1.4.8323329.1156.1517875166.513917
4373,1.2.276.0.7230010.3.1.4.8323329.10690.1517875225.99194
4374,1.2.276.0.7230010.3.1.4.8323329.1213.1517875166.807170
4375,1.2.276.0.7230010.3.1.4.8323329.3752.1517875179.281274
4376,1.2.276.0.7230010.3.1.4.8323329.14320.1517875251.282978
4377,1.2.276.0.7230010.3.1.4.8323329.10190.1517875222.547393
4378,1.2.276.0.7230010.3.1.4.8323329.10846.1517875225.927140
4379,1.2.276.0.7230010.3.1.4.8323329.12467.1517875239.248535
4380,1.2.276.0.7230010.3.1.4.8323329.4980.1517875185.821182
4381,1.2.276.0.7230010.3.1.4.8323329.528.1517875163.318666
4382,1.2.276.0.7230010.3.1.4.8323329.2525.1517875173.204441
4383,1.2.276.0.7230010.3.1.4.8323329.2942.1517875175.449126
4384,1.2.276.0.7230010.3.1.4.8323329.13149.1517875243.886012
4385,1.2.276.0.7230010.3.1.4.8323329.1438.1517875167.777784
4386,1.2.276.0.7230010.3.1.4.8323329.3045.1517875175.783552
4387,1.2.276.0.7230010.3.1.4.8323329.13888.1517875248.499605
4388,1.2.276.0.7230010.3.1.4.8323329.1068.1517875166.144255
4389,1.2.276.0.7230010.3.1.4.8323329.5062.1517875186.239191
4390,1.2.276.0.7230010.3.1.4.8323329.1475.1517875167.980123
4391,1.2.276.0.7230010.3.1.4.8323329.5525.1517875188.662285
4392,1.2.276.0.7230010.3.1.4.8323329.4301.1517875182.167587
4393,1.2.276.0.7230010.3.1.4.8323329.13809.1517875248.59009
4394,1.2.276.0.7230010.3.1.4.8323329.3135.1517875176.272273
4395,1.2.276.0.7230010.3.1.4.8323329.12843.1517875242.121374
4396,1.2.276.0.7230010.3.1.4.8323329.32577.1517875161.295480
4397,1.2.276.0.7230010.3.1.4.8323329.14193.1517875250.171400
4398,1.2.276.0.7230010.3.1.4.8323329.11630.1517875234.4286
4399,1.2.276.0.7230010.3.1.4.8323329.13074.1517875243.428265
4400,1.2.276.0.7230010.3.1.4.8323329.12673.1517875241.72127
4401,1.2.276.0.7230010.3.1.4.8323329.32700.1517875161.866888
4402,1.2.276.0.7230010.3.1.4.8323329.11974.1517875236.704920
4403,1.2.276.0.7230010.3.1.4.8323329.31877.1517875157.290848
4404,1.2.276.0.7230010.3.1.4.8323329.14527.1517875252.540716
4405,1.2.276.0.7230010.3.1.4.8323329.4884.1517875185.252983
4406,1.2.276.0.7230010.3.1.4.8323329.10615.1517875224.556472
4407,1.2.276.0.7230010.3.1.4.8323329.1095.1517875166.305966
4408,1.2.276.0.7230010.3.1.4.8323329.11533.1517875233.440801
4409,1.2.276.0.7230010.3.1.4.8323329.4214.1517875181.760678
4410,1.2.276.0.7230010.3.1.4.8323329.32177.1517875158.894813
4411,1.2.276.0.7230010.3.1.4.8323329.5441.1517875188.133589
4412,1.2.276.0.7230010.3.1.4.8323329.377.1517875162.629482
4413,1.2.276.0.7230010.3.1.4.8323329.10658.1517875224.950294
4414,1.2.276.0.7230010.3.1.4.8323329.13762.1517875247.775663
4415,1.2.276.0.7230010.3.1.4.8323329.13796.1517875247.927
4416,1.2.276.0.7230010.3.1.4.8323329.4770.1517875184.689071
4417,1.2.276.0.7230010.3.1.4.8323329.2638.1517875173.830303
4418,1.2.276.0.7230010.3.1.4.8323329.31920.1517875157.501099
4419,1.2.276.0.7230010.3.1.4.8323329.12963.1517875242.754609
4420,1.2.276.0.7230010.3.1.4.8323329.10233.1517875222.763875
4421,1.2.276.0.7230010.3.1.4.8323329.32400.1517875160.424816
4422,1.2.276.0.7230010.3.1.4.8323329.31956.1517875157.678828
4423,1.2.276.0.7230010.3.1.4.8323329.1905.1517875170.179066
4424,1.2.276.0.7230010.3.1.4.8323329.5150.1517875186.651908
4425,1.2.276.0.7230010.3.1.4.8323329.11798.1517875234.913352
4426,1.2.276.0.7230010.3.1.4.8323329.3381.1517875177.586848
4427,1.2.276.0.7230010.3.1.4.8323329.4606.1517875183.705813
4428,1.2.276.0.7230010.3.1.4.8323329.3155.1517875176.356160
4429,1.2.276.0.7230010.3.1.4.8323329.14432.1517875252.85565
4430,1.2.276.0.7230010.3.1.4.8323329.11693.1517875234.338316
4431,1.2.276.0.7230010.3.1.4.8323329.1639.1517875168.701772
4432,1.2.276.0.7230010.3.1.4.8323329.2159.1517875171.411819
4433,1.2.276.0.7230010.3.1.4.8323329.2006.1517875170.660159
4434,1.2.276.0.7230010.3.1.4.8323329.12006.1517875236.857509
4435,1.2.276.0.7230010.3.1.4.8323329.4100.1517875181.112573
4436,1.2.276.0.7230010.3.1.4.8323329.10631.1517875224.629432
4437,1.2.276.0.7230010.3.1.4.8323329.12747.1517875241.618058
4438,1.2.276.0.7230010.3.1.4.8323329.11735.1517875234.530732
4439,1.2.276.0.7230010.3.1.4.8323329.2271.1517875171.892608
4440,1.2.276.0.7230010.3.1.4.8323329.14025.1517875249.196795
4441,1.2.276.0.7230010.3.1.4.8323329.11104.1517875231.169401
4442,1.2.276.0.7230010.3.1.4.8323329.12031.1517875237.6270
4443,1.2.276.0.7230010.3.1.4.8323329.13655.1517875247.68848
4444,1.2.276.0.7230010.3.1.4.8323329.13142.1517875243.860471
4445,1.2.276.0.7230010.3.1.4.8323329.14249.1517875250.429984
4446,1.2.276.0.7230010.3.1.4.8323329.3712.1517875179.115911
4447,1.2.276.0.7230010.3.1.4.8323329.11192.1517875231.643370
4448,1.2.276.0.7230010.3.1.4.8323329.2274.1517875171.903939
4449,1.2.276.0.7230010.3.1.4.8323329.32391.1517875160.365611
4450,1.2.276.0.7230010.3.1.4.8323329.10068.1517875221.829412
4451,1.2.276.0.7230010.3.1.4.8323329.1422.1517875167.693662
4452,1.2.276.0.7230010.3.1.4.8323329.3512.1517875178.170726
4453,1.2.276.0.7230010.3.1.4.8323329.13101.1517875243.597747
4454,1.2.276.0.7230010.3.1.4.8323329.4854.1517875185.125384
4455,1.2.276.0.7230010.3.1.4.8323329.11814.1517875235.119252
4456,1.2.276.0.7230010.3.1.4.8323329.31765.1517875156.716197
4457,1.2.276.0.7230010.3.1.4.8323329.10485.1517875223.917033
4458,1.2.276.0.7230010.3.1.4.8323329.2973.1517875175.507224
4459,1.2.276.0.7230010.3.1.4.8323329.11310.1517875232.264837
4460,1.2.276.0.7230010.3.1.4.8323329.13347.1517875244.748608
4461,1.2.276.0.7230010.3.1.4.8323329.4647.1517875183.972236
4462,1.2.276.0.7230010.3.1.4.8323329.11365.1517875232.614724
4463,1.2.276.0.7230010.3.1.4.8323329.1342.1517875167.316049
4464,1.2.276.0.7230010.3.1.4.8323329.31745.1517875156.583750
4465,1.2.276.0.7230010.3.1.4.8323329.11779.1517875234.756127
4466,1.2.276.0.7230010.3.1.4.8323329.13342.1517875244.722209
4467,1.2.276.0.7230010.3.1.4.8323329.10328.1517875223.177887
4468,1.2.276.0.7230010.3.1.4.8323329.32401.1517875160.427797
4469,1.2.276.0.7230010.3.1.4.8323329.2407.1517875172.578600
4470,1.2.276.0.7230010.3.1.4.8323329.31831.1517875157.88786
4471,1.2.276.0.7230010.3.1.4.8323329.11616.1517875233.921891
4472,1.2.276.0.7230010.3.1.4.8323329.14599.1517875252.965082
4473,1.2.276.0.7230010.3.1.4.8323329.11360.1517875232.583238
4474,1.2.276.0.7230010.3.1.4.8323329.10161.1517875222.410822
4475,1.2.276.0.7230010.3.1.4.8323329.2321.1517875172.164680
4476,1.2.276.0.7230010.3.1.4.8323329.1934.1517875170.323197
4477,1.2.276.0.7230010.3.1.4.8323329.2170.1517875171.457702
4478,1.2.276.0.7230010.3.1.4.8323329.2058.1517875170.950295
4479,1.2.276.0.7230010.3.1.4.8323329.1913.1517875170.205289
4480,1.2.276.0.7230010.3.1.4.8323329.14099.1517875249.625073
4481,1.2.276.0.7230010.3.1.4.8323329.2820.1517875174.884740
4482,1.2.276.0.7230010.3.1.4.8323329.11274.1517875232.83625
4483,1.2.276.0.7230010.3.1.4.8323329.31923.1517875157.513633
4484,1.2.276.0.7230010.3.1.4.8323329.13939.1517875248.758094
4485,1.2.276.0.7230010.3.1.4.8323329.396.1517875162.761721
4486,1.2.276.0.7230010.3.1.4.8323329.12271.1517875238.339231
4487,1.2.276.0.7230010.3.1.4.8323329.13080.1517875243.489483
4488,1.2.276.0.7230010.3.1.4.8323329.3299.1517875177.153669
4489,1.2.276.0.7230010.3.1.4.8323329.10228.1517875222.722942
4490,1.2.276.0.7230010.3.1.4.8323329.32164.1517875158.794557
4491,1.2.276.0.7230010.3.1.4.8323329.13148.1517875243.884043
4492,1.2.276.0.7230010.3.1.4.8323329.10906.1517875227.838269
4493,1.2.276.0.7230010.3.1.4.8323329.5126.1517875186.545368
4494,1.2.276.0.7230010.3.1.4.8323329.11674.1517875234.256388
4495,1.2.276.0.7230010.3.1.4.8323329.11207.1517875231.705951
4496,1.2.276.0.7230010.3.1.4.8323329.2025.1517875170.762186
4497,1.2.276.0.7230010.3.1.4.8323329.10848.1517875225.939482
4498,1.2.276.0.7230010.3.1.4.8323329.14529.1517875252.558470
4499,1.2.276.0.7230010.3.1.4.8323329.11748.1517875234.586477
4500,1.2.276.0.7230010.3.1.4.8323329.13303.1517875244.575153
4501,1.2.276.0.7230010.3.1.4.8323329.5377.1517875187.826376
4502,1.2.276.0.7230010.3.1.4.8323329.13628.1517875246.927717
4503,1.2.276.0.7230010.3.1.4.8323329.12086.1517875237.288167
4504,1.2.276.0.7230010.3.1.4.8323329.32663.1517875161.689996
4505,1.2.276.0.7230010.3.1.4.8323329.14328.1517875251.329045
4506,1.2.276.0.7230010.3.1.4.8323329.4739.1517875184.446548
4507,1.2.276.0.7230010.3.1.4.8323329.1535.1517875168.274056
4508,1.2.276.0.7230010.3.1.4.8323329.11692.1517875234.333834
4509,1.2.276.0.7230010.3.1.4.8323329.2579.1517875173.586381
4510,1.2.276.0.7230010.3.1.4.8323329.13562.1517875246.622616
4511,1.2.276.0.7230010.3.1.4.8323329.5284.1517875187.369563
4512,1.2.276.0.7230010.3.1.4.8323329.31766.1517875156.717754
4513,1.2.276.0.7230010.3.1.4.8323329.4560.1517875183.444298
4514,1.2.276.0.7230010.3.1.4.8323329.13754.1517875247.739807
4515,1.2.276.0.7230010.3.1.4.8323329.1894.1517875170.126165
4516,1.2.276.0.7230010.3.1.4.8323329.13607.1517875246.848803
4517,1.2.276.0.7230010.3.1.4.8323329.1323.1517875167.247380
4518,1.2.276.0.7230010.3.1.4.8323329.12541.1517875239.622940
4519,1.2.276.0.7230010.3.1.4.8323329.12133.1517875237.603189
4520,1.2.276.0.7230010.3.1.4.8323329.14139.1517875249.805688
4521,1.2.276.0.7230010.3.1.4.8323329.3832.1517875179.711423
4522,1.2.276.0.7230010.3.1.4.8323329.4971.1517875185.779316
4523,1.2.276.0.7230010.3.1.4.8323329.12487.1517875239.352967
4524,1.2.276.0.7230010.3.1.4.8323329.13432.1517875245.305671
4525,1.2.276.0.7230010.3.1.4.8323329.32433.1517875160.571504
4526,1.2.276.0.7230010.3.1.4.8323329.12667.1517875241.45147
4527,1.2.276.0.7230010.3.1.4.8323329.13654.1517875247.63820
4528,1.2.276.0.7230010.3.1.4.8323329.31902.1517875157.405933
4529,1.2.276.0.7230010.3.1.4.8323329.13215.1517875244.173195
4530,1.2.276.0.7230010.3.1.4.8323329.4708.1517875184.252508
4531,1.2.276.0.7230010.3.1.4.8323329.2911.1517875175.329040
4532,1.2.276.0.7230010.3.1.4.8323329.327.1517875162.393558
4533,1.2.276.0.7230010.3.1.4.8323329.5121.1517875186.514465
4534,1.2.276.0.7230010.3.1.4.8323329.31965.1517875157.748639
4535,1.2.276.0.7230010.3.1.4.8323329.4021.1517875180.686948
4536,1.2.276.0.7230010.3.1.4.8323329.2261.1517875171.846417
4537,1.2.276.0.7230010.3.1.4.8323329.5031.1517875186.49538
4538,1.2.276.0.7230010.3.1.4.8323329.4853.1517875185.123274
4539,1.2.276.0.7230010.3.1.4.8323329.3353.1517875177.452188
4540,1.2.276.0.7230010.3.1.4.8323329.32496.1517875160.863782
4541,1.2.276.0.7230010.3.1.4.8323329.5537.1517875188.701804
4542,1.2.276.0.7230010.3.1.4.8323329.12095.1517875237.355858
4543,1.2.276.0.7230010.3.1.4.8323329.4537.1517875183.348090
4544,1.2.276.0.7230010.3.1.4.8323329.31998.1517875157.944101
4545,1.2.276.0.7230010.3.1.4.8323329.13275.1517875244.461931
4546,1.2.276.0.7230010.3.1.4.8323329.2720.1517875174.257877
4547,1.2.276.0.7230010.3.1.4.8323329.13351.1517875244.775166
4548,1.2.276.0.7230010.3.1.4.8323329.371.1517875162.592396
4549,1.2.276.0.7230010.3.1.4.8323329.3213.1517875176.638104
4550,1.2.276.0.7230010.3.1.4.8323329.1000.1517875165.878027
4551,1.2.276.0.7230010.3.1.4.8323329.1368.1517875167.423436
4552,1.2.276.0.7230010.3.1.4.8323329.1864.1517875169.974548
4553,1.2.276.0.7230010.3.1.4.8323329.32766.1517875162.249870
4554,1.2.276.0.7230010.3.1.4.8323329.13295.1517875244.544235
4555,1.2.276.0.7230010.3.1.4.8323329.13772.1517875247.845308
4556,1.2.276.0.7230010.3.1.4.8323329.13587.1517875246.748946
4557,1.2.276.0.7230010.3.1.4.8323329.13710.1517875247.321361
4558,1.2.276.0.7230010.3.1.4.8323329.1273.1517875167.68057
4559,1.2.276.0.7230010.3.1.4.8323329.5082.1517875186.327141
4560,1.2.276.0.7230010.3.1.4.8323329.4866.1517875185.157274
4561,1.2.276.0.7230010.3.1.4.8323329.2031.1517875170.797652
4562,1.2.276.0.7230010.3.1.4.8323329.10155.1517875222.388500
4563,1.2.276.0.7230010.3.1.4.8323329.14295.1517875250.618558
4564,1.2.276.0.7230010.3.1.4.8323329.2428.1517875172.652980
4565,1.2.276.0.7230010.3.1.4.8323329.11045.1517875230.72220
4566,1.2.276.0.7230010.3.1.4.8323329.14462.1517875252.218593
4567,1.2.276.0.7230010.3.1.4.8323329.3204.1517875176.582850
4568,1.2.276.0.7230010.3.1.4.8323329.11892.1517875236.313684
4569,1.2.276.0.7230010.3.1.4.8323329.11894.1517875236.340654
4570,1.2.276.0.7230010.3.1.4.8323329.12769.1517875241.726589
4571,1.2.276.0.7230010.3.1.4.8323329.4701.1517875184.209214
4572,1.2.276.0.7230010.3.1.4.8323329.1929.1517875170.297477
4573,1.2.276.0.7230010.3.1.4.8323329.13539.1517875246.543710
4574,1.2.276.0.7230010.3.1.4.8323329.32504.1517875160.920006
4575,1.2.276.0.7230010.3.1.4.8323329.13031.1517875243.197108
4576,1.2.276.0.7230010.3.1.4.8323329.32028.1517875158.84606
4577,1.2.276.0.7230010.3.1.4.8323329.10160.1517875222.409275
4578,1.2.276.0.7230010.3.1.4.8323329.1022.1517875165.946423
4579,1.2.276.0.7230010.3.1.4.8323329.13748.1517875247.714417
4580,1.2.276.0.7230010.3.1.4.8323329.4131.1517875181.253277
4581,1.2.276.0.7230010.3.1.4.8323329.3009.1517875175.642424
4582,1.2.276.0.7230010.3.1.4.8323329.10136.1517875222.272303
4583,1.2.276.0.7230010.3.1.4.8323329.14044.1517875249.310829
4584,1.2.276.0.7230010.3.1.4.8323329.11010.1517875229.498545
4585,1.2.276.0.7230010.3.1.4.8323329.31847.1517875157.128821
4586,1.2.276.0.7230010.3.1.4.8323329.32532.1517875161.33763
4587,1.2.276.0.7230010.3.1.4.8323329.10242.1517875222.781045
4588,1.2.276.0.7230010.3.1.4.8323329.2298.1517875171.992665
4589,1.2.276.0.7230010.3.1.4.8323329.5758.1517875190.178617
4590,1.2.276.0.7230010.3.1.4.8323329.1002.1517875165.878183
4591,1.2.276.0.7230010.3.1.4.8323329.12050.1517875237.113402
4592,1.2.276.0.7230010.3.1.4.8323329.4527.1517875183.306165
4593,1.2.276.0.7230010.3.1.4.8323329.32283.1517875159.393350
4594,1.2.276.0.7230010.3.1.4.8323329.12760.1517875241.669784
4595,1.2.276.0.7230010.3.1.4.8323329.5431.1517875188.93371
4596,1.2.276.0.7230010.3.1.4.8323329.5778.1517875190.517469
4597,1.2.276.0.7230010.3.1.4.8323329.2003.1517875170.654196
4598,1.2.276.0.7230010.3.1.4.8323329.4994.1517875185.886461
4599,1.2.276.0.7230010.3.1.4.8323329.13114.1517875243.717967
4600,1.2.276.0.7230010.3.1.4.8323329.5616.1517875189.91929
4601,1.2.276.0.7230010.3.1.4.8323329.31949.1517875157.650922
4602,1.2.276.0.7230010.3.1.4.8323329.3822.1517875179.653677
4603,1.2.276.0.7230010.3.1.4.8323329.2397.1517875172.527770
4604,1.2.276.0.7230010.3.1.4.8323329.1776.1517875169.376665
4605,1.2.276.0.7230010.3.1.4.8323329.10002.1517875220.939397
4606,1.2.276.0.7230010.3.1.4.8323329.12442.1517875239.140568
4607,1.2.276.0.7230010.3.1.4.8323329.4519.1517875183.276636
4608,1.2.276.0.7230010.3.1.4.8323329.4806.1517875184.906117
4609,1.2.276.0.7230010.3.1.4.8323329.10588.1517875224.439817
4610,1.2.276.0.7230010.3.1.4.8323329.2255.1517875171.823981
4611,1.2.276.0.7230010.3.1.4.8323329.13048.1517875243.311021
4612,1.2.276.0.7230010.3.1.4.8323329.14331.1517875251.355949
4613,1.2.276.0.7230010.3.1.4.8323329.2284.1517875171.934065
4614,1.2.276.0.7230010.3.1.4.8323329.13472.1517875245.489199
4615,1.2.276.0.7230010.3.1.4.8323329.12642.1517875240.927081
4616,1.2.276.0.7230010.3.1.4.8323329.12826.1517875242.32896
4617,1.2.276.0.7230010.3.1.4.8323329.3336.1517875177.316729
4618,1.2.276.0.7230010.3.1.4.8323329.3938.1517875180.219835
4619,1.2.276.0.7230010.3.1.4.8323329.4145.1517875181.352268
4620,1.2.276.0.7230010.3.1.4.8323329.14362.1517875251.743243
4621,1.2.276.0.7230010.3.1.4.8323329.32734.1517875162.52890
4622,1.2.276.0.7230010.3.1.4.8323329.4870.1517875185.184951
4623,1.2.276.0.7230010.3.1.4.8323329.14192.1517875250.184608
4624,1.2.276.0.7230010.3.1.4.8323329.13627.1517875246.918065
4625,1.2.276.0.7230010.3.1.4.8323329.4120.1517875181.206287
4626,1.2.276.0.7230010.3.1.4.8323329.12614.1517875240.161653
4627,1.2.276.0.7230010.3.1.4.8323329.1925.1517875170.268826
4628,1.2.276.0.7230010.3.1.4.8323329.5373.1517875187.819904
4629,1.2.276.0.7230010.3.1.4.8323329.5189.1517875186.892329
4630,1.2.276.0.7230010.3.1.4.8323329.11711.1517875234.414446
4631,1.2.276.0.7230010.3.1.4.8323329.2574.1517875173.546568
4632,1.2.276.0.7230010.3.1.4.8323329.10907.1517875227.850816
4633,1.2.276.0.7230010.3.1.4.8323329.32701.1517875161.857426
4634,1.2.276.0.7230010.3.1.4.8323329.11874.1517875236.126341
4635,1.2.276.0.7230010.3.1.4.8323329.1177.1517875166.651360
4636,1.2.276.0.7230010.3.1.4.8323329.12662.1517875241.40943
4637,1.2.276.0.7230010.3.1.4.8323329.14446.1517875252.151854
4638,1.2.276.0.7230010.3.1.4.8323329.12543.1517875239.640481
4639,1.2.276.0.7230010.3.1.4.8323329.10583.1517875224.422137
4640,1.2.276.0.7230010.3.1.4.8323329.13411.1517875245.190147
4641,1.2.276.0.7230010.3.1.4.8323329.12109.1517875237.432879
4642,1.2.276.0.7230010.3.1.4.8323329.3657.1517875178.862327
4643,1.2.276.0.7230010.3.1.4.8323329.1979.1517875170.520391
4644,1.2.276.0.7230010.3.1.4.8323329.3859.1517875179.835393
4645,1.2.276.0.7230010.3.1.4.8323329.4960.1517875185.707413
4646,1.2.276.0.7230010.3.1.4.8323329.10677.1517875225.29879
4647,1.2.276.0.7230010.3.1.4.8323329.13980.1517875248.951117
4648,1.2.276.0.7230010.3.1.4.8323329.1882.1517875170.78802
4649,1.2.276.0.7230010.3.1.4.8323329.11815.1517875235.140399
4650,1.2.276.0.7230010.3.1.4.8323329.14151.1517875249.865696
4651,1.2.276.0.7230010.3.1.4.8323329.4961.1517875185.712498
4652,1.2.276.0.7230010.3.1.4.8323329.14322.1517875251.293898
4653,1.2.276.0.7230010.3.1.4.8323329.4979.1517875185.814709
4654,1.2.276.0.7230010.3.1.4.8323329.427.1517875162.888913
4655,1.2.276.0.7230010.3.1.4.8323329.2892.1517875175.257891
4656,1.2.276.0.7230010.3.1.4.8323329.11878.1517875236.156558
4657,1.2.276.0.7230010.3.1.4.8323329.1355.1517875167.358207
4658,1.2.276.0.7230010.3.1.4.8323329.3990.1517875180.537760
4659,1.2.276.0.7230010.3.1.4.8323329.1695.1517875168.978741
4660,1.2.276.0.7230010.3.1.4.8323329.1387.1517875167.496523
4661,1.2.276.0.7230010.3.1.4.8323329.10652.1517875224.876861
4662,1.2.276.0.7230010.3.1.4.8323329.3652.1517875178.830252
4663,1.2.276.0.7230010.3.1.4.8323329.3991.1517875180.551936
4664,1.2.276.0.7230010.3.1.4.8323329.32021.1517875158.56606
4665,1.2.276.0.7230010.3.1.4.8323329.11447.1517875232.987223
4666,1.2.276.0.7230010.3.1.4.8323329.13819.1517875248.104580
4667,1.2.276.0.7230010.3.1.4.8323329.4685.1517875184.120929
4668,1.2.276.0.7230010.3.1.4.8323329.5186.1517875186.865155
4669,1.2.276.0.7230010.3.1.4.8323329.32043.1517875158.178003
4670,1.2.276.0.7230010.3.1.4.8323329.32455.1517875160.699598
4671,1.2.276.0.7230010.3.1.4.8323329.4839.1517875185.73816
4672,1.2.276.0.7230010.3.1.4.8323329.12771.1517875241.748036
4673,1.2.276.0.7230010.3.1.4.8323329.2140.1517875171.331424
4674,1.2.276.0.7230010.3.1.4.8323329.14244.1517875250.401420
4675,1.2.276.0.7230010.3.1.4.8323329.10810.1517875225.727416
4676,1.2.276.0.7230010.3.1.4.8323329.11940.1517875236.539466
