,Folds
4862,1.2.276.0.7230010.3.1.4.8323329.14141.1517875249.817732
4863,1.2.276.0.7230010.3.1.4.8323329.13988.1517875248.991249
4864,1.2.276.0.7230010.3.1.4.8323329.11272.1517875232.76256
4865,1.2.276.0.7230010.3.1.4.8323329.530.1517875163.330394
4866,1.2.276.0.7230010.3.1.4.8323329.1143.1517875166.464727
4867,1.2.276.0.7230010.3.1.4.8323329.31897.1517875157.373677
4868,1.2.276.0.7230010.3.1.4.8323329.3094.1517875176.78350
4869,1.2.276.0.7230010.3.1.4.8323329.13973.1517875248.915970
4870,1.2.276.0.7230010.3.1.4.8323329.32167.1517875158.822472
4871,1.2.276.0.7230010.3.1.4.8323329.5123.1517875186.520735
4872,1.2.276.0.7230010.3.1.4.8323329.12517.1517875239.497225
4873,1.2.276.0.7230010.3.1.4.8323329.4321.1517875182.279035
4874,1.2.276.0.7230010.3.1.4.8323329.32594.1517875161.399382
4875,1.2.276.0.7230010.3.1.4.8323329.3820.1517875179.646516
4876,1.2.276.0.7230010.3.1.4.8323329.10276.1517875222.942696
4877,1.2.276.0.7230010.3.1.4.8323329.2207.1517875171.635788
4878,1.2.276.0.7230010.3.1.4.8323329.12623.1517875240.174304
4879,1.2.276.0.7230010.3.1.4.8323329.12281.1517875238.364947
4880,1.2.276.0.7230010.3.1.4.8323329.2247.1517875171.790252
4881,1.2.276.0.7230010.3.1.4.8323329.4976.1517875185.816730
4882,1.2.276.0.7230010.3.1.4.8323329.32541.1517875161.97018
4883,1.2.276.0.7230010.3.1.4.8323329.1999.1517875170.634380
4884,1.2.276.0.7230010.3.1.4.8323329.13198.1517875244.101845
4885,1.2.276.0.7230010.3.1.4.8323329.32450.1517875160.680620
4886,1.2.276.0.7230010.3.1.4.8323329.1866.1517875169.969507
4887,1.2.276.0.7230010.3.1.4.8323329.11668.1517875234.227949
4888,1.2.276.0.7230010.3.1.4.8323329.11177.1517875231.567902
4889,1.2.276.0.7230010.3.1.4.8323329.11035.1517875230.18603
4890,1.2.276.0.7230010.3.1.4.8323329.32383.1517875160.322522
4891,1.2.276.0.7230010.3.1.4.8323329.3985.1517875180.514284
4892,1.2.276.0.7230010.3.1.4.8323329.1986.1517875170.572918
4893,1.2.276.0.7230010.3.1.4.8323329.3425.1517875177.791577
4894,1.2.276.0.7230010.3.1.4.8323329.1241.1517875166.927802
4895,1.2.276.0.7230010.3.1.4.8323329.1734.1517875169.155829
4896,1.2.276.0.7230010.3.1.4.8323329.575.1517875163.509769
4897,1.2.276.0.7230010.3.1.4.8323329.14513.1517875252.454722
4898,1.2.276.0.7230010.3.1.4.8323329.1331.1517875167.268497
4899,1.2.276.0.7230010.3.1.4.8323329.5463.1517875188.295228
4900,1.2.276.0.7230010.3.1.4.8323329.31878.1517875157.283410
4901,1.2.276.0.7230010.3.1.4.8323329.4543.1517875183.373493
4902,1.2.276.0.7230010.3.1.4.8323329.31876.1517875157.268833
4903,1.2.276.0.7230010.3.1.4.8323329.5465.1517875188.289289
4904,1.2.276.0.7230010.3.1.4.8323329.12908.1517875242.472471
4905,1.2.276.0.7230010.3.1.4.8323329.32392.1517875160.367110
4906,1.2.276.0.7230010.3.1.4.8323329.1881.1517875170.72240
4907,1.2.276.0.7230010.3.1.4.8323329.11613.1517875233.920962
4908,1.2.276.0.7230010.3.1.4.8323329.10082.1517875221.881619
4909,1.2.276.0.7230010.3.1.4.8323329.12387.1517875238.906448
4910,1.2.276.0.7230010.3.1.4.8323329.12422.1517875239.46167
4911,1.2.276.0.7230010.3.1.4.8323329.5003.1517875185.922422
4912,1.2.276.0.7230010.3.1.4.8323329.5197.1517875186.924095
4913,1.2.276.0.7230010.3.1.4.8323329.32672.1517875161.739529
4914,1.2.276.0.7230010.3.1.4.8323329.10581.1517875224.408878
4915,1.2.276.0.7230010.3.1.4.8323329.5044.1517875186.118298
4916,1.2.276.0.7230010.3.1.4.8323329.3113.1517875176.161862
4917,1.2.276.0.7230010.3.1.4.8323329.11116.1517875231.245665
4918,1.2.276.0.7230010.3.1.4.8323329.1901.1517875170.159523
4919,1.2.276.0.7230010.3.1.4.8323329.12423.1517875239.57181
4920,1.2.276.0.7230010.3.1.4.8323329.2443.1517875172.774758
4921,1.2.276.0.7230010.3.1.4.8323329.10634.1517875224.647661
4922,1.2.276.0.7230010.3.1.4.8323329.1870.1517875169.994501
4923,1.2.276.0.7230010.3.1.4.8323329.10251.1517875222.833349
4924,1.2.276.0.7230010.3.1.4.8323329.11912.1517875236.433487
4925,1.2.276.0.7230010.3.1.4.8323329.395.1517875162.771343
4926,1.2.276.0.7230010.3.1.4.8323329.13743.1517875247.687747
4927,1.2.276.0.7230010.3.1.4.8323329.2023.1517875170.749341
4928,1.2.276.0.7230010.3.1.4.8323329.3996.1517875180.559399
4929,1.2.276.0.7230010.3.1.4.8323329.14406.1517875251.954574
4930,1.2.276.0.7230010.3.1.4.8323329.5249.1517875187.168117
4931,1.2.276.0.7230010.3.1.4.8323329.32431.1517875160.555679
4932,1.2.276.0.7230010.3.1.4.8323329.1310.1517875167.208354
4933,1.2.276.0.7230010.3.1.4.8323329.14181.1517875250.134695
4934,1.2.276.0.7230010.3.1.4.8323329.12854.1517875242.201119
4935,1.2.276.0.7230010.3.1.4.8323329.1588.1517875168.503026
4936,1.2.276.0.7230010.3.1.4.8323329.1680.1517875168.892927
4937,1.2.276.0.7230010.3.1.4.8323329.5302.1517875187.529811
4938,1.2.276.0.7230010.3.1.4.8323329.12267.1517875238.313953
4939,1.2.276.0.7230010.3.1.4.8323329.4621.1517875183.773661
4940,1.2.276.0.7230010.3.1.4.8323329.4313.1517875182.236132
4941,1.2.276.0.7230010.3.1.4.8323329.5485.1517875188.418652
4942,1.2.276.0.7230010.3.1.4.8323329.4852.1517875185.112436
4943,1.2.276.0.7230010.3.1.4.8323329.13946.1517875248.798884
4944,1.2.276.0.7230010.3.1.4.8323329.32091.1517875158.376841
4945,1.2.276.0.7230010.3.1.4.8323329.14364.1517875251.781418
4946,1.2.276.0.7230010.3.1.4.8323329.1516.1517875168.192152
4947,1.2.276.0.7230010.3.1.4.8323329.3273.1517875177.8720
4948,1.2.276.0.7230010.3.1.4.8323329.12745.1517875241.608863
4949,1.2.276.0.7230010.3.1.4.8323329.2853.1517875175.86683
4950,1.2.276.0.7230010.3.1.4.8323329.1783.1517875169.407665
4951,1.2.276.0.7230010.3.1.4.8323329.12953.1517875242.697529
4952,1.2.276.0.7230010.3.1.4.8323329.12178.1517875237.850151
4953,1.2.276.0.7230010.3.1.4.8323329.1849.1517875169.913171
4954,1.2.276.0.7230010.3.1.4.8323329.10212.1517875222.646614
4955,1.2.276.0.7230010.3.1.4.8323329.1308.1517875167.201116
4956,1.2.276.0.7230010.3.1.4.8323329.11349.1517875232.520838
4957,1.2.276.0.7230010.3.1.4.8323329.32739.1517875162.92963
4958,1.2.276.0.7230010.3.1.4.8323329.3980.1517875180.483873
4959,1.2.276.0.7230010.3.1.4.8323329.10269.1517875222.913699
4960,1.2.276.0.7230010.3.1.4.8323329.4331.1517875182.322446
4961,1.2.276.0.7230010.3.1.4.8323329.2139.1517875171.325964
4962,1.2.276.0.7230010.3.1.4.8323329.3908.1517875180.69887
4963,1.2.276.0.7230010.3.1.4.8323329.10668.1517875224.978115
4964,1.2.276.0.7230010.3.1.4.8323329.500.1517875163.209276
4965,1.2.276.0.7230010.3.1.4.8323329.13928.1517875248.694714
4966,1.2.276.0.7230010.3.1.4.8323329.14047.1517875249.320209
4967,1.2.276.0.7230010.3.1.4.8323329.3235.1517875176.801394
4968,1.2.276.0.7230010.3.1.4.8323329.3660.1517875178.874557
4969,1.2.276.0.7230010.3.1.4.8323329.13749.1517875247.714088
4970,1.2.276.0.7230010.3.1.4.8323329.11151.1517875231.427516
4971,1.2.276.0.7230010.3.1.4.8323329.12980.1517875242.860674
4972,1.2.276.0.7230010.3.1.4.8323329.14565.1517875252.728806
4973,1.2.276.0.7230010.3.1.4.8323329.1508.1517875168.167457
4974,1.2.276.0.7230010.3.1.4.8323329.1192.1517875166.729540
4975,1.2.276.0.7230010.3.1.4.8323329.31862.1517875157.198404
4976,1.2.276.0.7230010.3.1.4.8323329.14084.1517875249.556045
4977,1.2.276.0.7230010.3.1.4.8323329.3245.1517875176.864282
4978,1.2.276.0.7230010.3.1.4.8323329.2201.1517875171.622091
4979,1.2.276.0.7230010.3.1.4.8323329.13995.1517875249.36138
4980,1.2.276.0.7230010.3.1.4.8323329.3058.1517875175.831767
4981,1.2.276.0.7230010.3.1.4.8323329.31643.1517875156.72769
4982,1.2.276.0.7230010.3.1.4.8323329.2466.1517875172.902109
4983,1.2.276.0.7230010.3.1.4.8323329.4445.1517875182.890975
4984,1.2.276.0.7230010.3.1.4.8323329.3719.1517875179.144336
4985,1.2.276.0.7230010.3.1.4.8323329.2059.1517875170.952592
4986,1.2.276.0.7230010.3.1.4.8323329.14085.1517875249.552114
4987,1.2.276.0.7230010.3.1.4.8323329.557.1517875163.423293
4988,1.2.276.0.7230010.3.1.4.8323329.4885.1517875185.263454
4989,1.2.276.0.7230010.3.1.4.8323329.13515.1517875246.392134
4990,1.2.276.0.7230010.3.1.4.8323329.14499.1517875252.406468
4991,1.2.276.0.7230010.3.1.4.8323329.3881.1517875179.962365
4992,1.2.276.0.7230010.3.1.4.8323329.13073.1517875243.421733
4993,1.2.276.0.7230010.3.1.4.8323329.14449.1517875252.165529
4994,1.2.276.0.7230010.3.1.4.8323329.10147.1517875222.345669
4995,1.2.276.0.7230010.3.1.4.8323329.11394.1517875232.753046
4996,1.2.276.0.7230010.3.1.4.8323329.1967.1517875170.468287
4997,1.2.276.0.7230010.3.1.4.8323329.12318.1517875238.551807
4998,1.2.276.0.7230010.3.1.4.8323329.3409.1517875177.709303
4999,1.2.276.0.7230010.3.1.4.8323329.32711.1517875161.917336
5000,1.2.276.0.7230010.3.1.4.8323329.10103.1517875222.105132
5001,1.2.276.0.7230010.3.1.4.8323329.14058.1517875249.398513
5002,1.2.276.0.7230010.3.1.4.8323329.32479.1517875160.805561
5003,1.2.276.0.7230010.3.1.4.8323329.3947.1517875180.282394
5004,1.2.276.0.7230010.3.1.4.8323329.12377.1517875238.859529
5005,1.2.276.0.7230010.3.1.4.8323329.31705.1517875156.401348
5006,1.2.276.0.7230010.3.1.4.8323329.347.1517875162.506017
5007,1.2.276.0.7230010.3.1.4.8323329.5160.1517875186.718087
5008,1.2.276.0.7230010.3.1.4.8323329.1920.1517875170.238595
5009,1.2.276.0.7230010.3.1.4.8323329.12964.1517875242.768125
5010,1.2.276.0.7230010.3.1.4.8323329.3444.1517875177.871518
5011,1.2.276.0.7230010.3.1.4.8323329.13592.1517875246.785837
5012,1.2.276.0.7230010.3.1.4.8323329.12768.1517875241.733057
5013,1.2.276.0.7230010.3.1.4.8323329.10885.1517875226.112809
5014,1.2.276.0.7230010.3.1.4.8323329.11071.1517875230.871839
5015,1.2.276.0.7230010.3.1.4.8323329.12976.1517875242.834155
5016,1.2.276.0.7230010.3.1.4.8323329.3936.1517875180.216414
5017,1.2.276.0.7230010.3.1.4.8323329.5402.1517875187.940917
5018,1.2.276.0.7230010.3.1.4.8323329.408.1517875162.820989
5019,1.2.276.0.7230010.3.1.4.8323329.32027.1517875158.82250
5020,1.2.276.0.7230010.3.1.4.8323329.3253.1517875176.905250
5021,1.2.276.0.7230010.3.1.4.8323329.3144.1517875176.308817
5022,1.2.276.0.7230010.3.1.4.8323329.4204.1517875181.699922
5023,1.2.276.0.7230010.3.1.4.8323329.2670.1517875173.969294
5024,1.2.276.0.7230010.3.1.4.8323329.3574.1517875178.507179
5025,1.2.276.0.7230010.3.1.4.8323329.32305.1517875159.800950
5026,1.2.276.0.7230010.3.1.4.8323329.14182.1517875250.140797
5027,1.2.276.0.7230010.3.1.4.8323329.5728.1517875189.818998
5028,1.2.276.0.7230010.3.1.4.8323329.10835.1517875225.849175
5029,1.2.276.0.7230010.3.1.4.8323329.13949.1517875248.810438
5030,1.2.276.0.7230010.3.1.4.8323329.11231.1517875231.850671
5031,1.2.276.0.7230010.3.1.4.8323329.12407.1517875239.7506
5032,1.2.276.0.7230010.3.1.4.8323329.3331.1517875177.287379
5033,1.2.276.0.7230010.3.1.4.8323329.2402.1517875172.546846
5034,1.2.276.0.7230010.3.1.4.8323329.5227.1517875187.86095
5035,1.2.276.0.7230010.3.1.4.8323329.5774.1517875190.424185
5036,1.2.276.0.7230010.3.1.4.8323329.31729.1517875156.505488
5037,1.2.276.0.7230010.3.1.4.8323329.3419.1517875177.770102
5038,1.2.276.0.7230010.3.1.4.8323329.4244.1517875181.874899
5039,1.2.276.0.7230010.3.1.4.8323329.5571.1517875188.850958
5040,1.2.276.0.7230010.3.1.4.8323329.4428.1517875182.831680
5041,1.2.276.0.7230010.3.1.4.8323329.32058.1517875158.236106
5042,1.2.276.0.7230010.3.1.4.8323329.11849.1517875236.15545
5043,1.2.276.0.7230010.3.1.4.8323329.14080.1517875249.534850
5044,1.2.276.0.7230010.3.1.4.8323329.3039.1517875175.763794
5045,1.2.276.0.7230010.3.1.4.8323329.14547.1517875252.648615
5046,1.2.276.0.7230010.3.1.4.8323329.2675.1517875173.998476
5047,1.2.276.0.7230010.3.1.4.8323329.12590.1517875239.924542
5048,1.2.276.0.7230010.3.1.4.8323329.2252.1517875171.820694
5049,1.2.276.0.7230010.3.1.4.8323329.10990.1517875229.219371
5050,1.2.276.0.7230010.3.1.4.8323329.12251.1517875238.225515
5051,1.2.276.0.7230010.3.1.4.8323329.3841.1517875179.739126
5052,1.2.276.0.7230010.3.1.4.8323329.10717.1517875225.256378
5053,1.2.276.0.7230010.3.1.4.8323329.11299.1517875232.224288
5054,1.2.276.0.7230010.3.1.4.8323329.3291.1517875177.115791
5055,1.2.276.0.7230010.3.1.4.8323329.10291.1517875222.993825
5056,1.2.276.0.7230010.3.1.4.8323329.11281.1517875232.124687
5057,1.2.276.0.7230010.3.1.4.8323329.31651.1517875156.76494
5058,1.2.276.0.7230010.3.1.4.8323329.12350.1517875238.718935
5059,1.2.276.0.7230010.3.1.4.8323329.2053.1517875170.918662
5060,1.2.276.0.7230010.3.1.4.8323329.13105.1517875243.626818
5061,1.2.276.0.7230010.3.1.4.8323329.32191.1517875158.948493
5062,1.2.276.0.7230010.3.1.4.8323329.5715.1517875189.727011
5063,1.2.276.0.7230010.3.1.4.8323329.13460.1517875245.424666
5064,1.2.276.0.7230010.3.1.4.8323329.2626.1517875173.758324
5065,1.2.276.0.7230010.3.1.4.8323329.32755.1517875162.190063
5066,1.2.276.0.7230010.3.1.4.8323329.12148.1517875237.694692
5067,1.2.276.0.7230010.3.1.4.8323329.5436.1517875188.103311
5068,1.2.276.0.7230010.3.1.4.8323329.12912.1517875242.492451
5069,1.2.276.0.7230010.3.1.4.8323329.1498.1517875168.123097
5070,1.2.276.0.7230010.3.1.4.8323329.32026.1517875158.77859
5071,1.2.276.0.7230010.3.1.4.8323329.1288.1517875167.131713
5072,1.2.276.0.7230010.3.1.4.8323329.5788.1517875190.602701
5073,1.2.276.0.7230010.3.1.4.8323329.12698.1517875241.222836
5074,1.2.276.0.7230010.3.1.4.8323329.11058.1517875230.470988
5075,1.2.276.0.7230010.3.1.4.8323329.1563.1517875168.424425
5076,1.2.276.0.7230010.3.1.4.8323329.12344.1517875238.676972
5077,1.2.276.0.7230010.3.1.4.8323329.5435.1517875188.103141
5078,1.2.276.0.7230010.3.1.4.8323329.14335.1517875251.369818
5079,1.2.276.0.7230010.3.1.4.8323329.12819.1517875241.996304
5080,1.2.276.0.7230010.3.1.4.8323329.5401.1517875187.935841
5081,1.2.276.0.7230010.3.1.4.8323329.5670.1517875189.413078
5082,1.2.276.0.7230010.3.1.4.8323329.4502.1517875183.172161
5083,1.2.276.0.7230010.3.1.4.8323329.5680.1517875189.523496
5084,1.2.276.0.7230010.3.1.4.8323329.3739.1517875179.224223
5085,1.2.276.0.7230010.3.1.4.8323329.5679.1517875189.531714
5086,1.2.276.0.7230010.3.1.4.8323329.13554.1517875246.590264
5087,1.2.276.0.7230010.3.1.4.8323329.1460.1517875167.903103
5088,1.2.276.0.7230010.3.1.4.8323329.3729.1517875179.180984
5089,1.2.276.0.7230010.3.1.4.8323329.14497.1517875252.395764
5090,1.2.276.0.7230010.3.1.4.8323329.5311.1517875187.557055
5091,1.2.276.0.7230010.3.1.4.8323329.1792.1517875169.512878
5092,1.2.276.0.7230010.3.1.4.8323329.13534.1517875246.502212
5093,1.2.276.0.7230010.3.1.4.8323329.5276.1517875187.310425
5094,1.2.276.0.7230010.3.1.4.8323329.3628.1517875178.729701
5095,1.2.276.0.7230010.3.1.4.8323329.12600.1517875240.85918
5096,1.2.276.0.7230010.3.1.4.8323329.4883.1517875185.247369
5097,1.2.276.0.7230010.3.1.4.8323329.10317.1517875223.123236
5098,1.2.276.0.7230010.3.1.4.8323329.32200.1517875158.988723
5099,1.2.276.0.7230010.3.1.4.8323329.1218.1517875166.835029
5100,1.2.276.0.7230010.3.1.4.8323329.1605.1517875168.562776
5101,1.2.276.0.7230010.3.1.4.8323329.12749.1517875241.629788
5102,1.2.276.0.7230010.3.1.4.8323329.11999.1517875236.843054
5103,1.2.276.0.7230010.3.1.4.8323329.13327.1517875244.666953
5104,1.2.276.0.7230010.3.1.4.8323329.5139.1517875186.600205
5105,1.2.276.0.7230010.3.1.4.8323329.10420.1517875223.633200
5106,1.2.276.0.7230010.3.1.4.8323329.13560.1517875246.616427
5107,1.2.276.0.7230010.3.1.4.8323329.3515.1517875178.184100
5108,1.2.276.0.7230010.3.1.4.8323329.3707.1517875179.88657
5109,1.2.276.0.7230010.3.1.4.8323329.1574.1517875168.459129
5110,1.2.276.0.7230010.3.1.4.8323329.10451.1517875223.778479
5111,1.2.276.0.7230010.3.1.4.8323329.31982.1517875157.832985
5112,1.2.276.0.7230010.3.1.4.8323329.2343.1517875172.279570
5113,1.2.276.0.7230010.3.1.4.8323329.32354.1517875160.188972
5114,1.2.276.0.7230010.3.1.4.8323329.14199.1517875250.218349
5115,1.2.276.0.7230010.3.1.4.8323329.5437.1517875188.120198
5116,1.2.276.0.7230010.3.1.4.8323329.10751.1517875225.461506
5117,1.2.276.0.7230010.3.1.4.8323329.13139.1517875243.844163
5118,1.2.276.0.7230010.3.1.4.8323329.14162.1517875249.928732
5119,1.2.276.0.7230010.3.1.4.8323329.12777.1517875241.765695
5120,1.2.276.0.7230010.3.1.4.8323329.31968.1517875157.761087
5121,1.2.276.0.7230010.3.1.4.8323329.11802.1517875234.938131
5122,1.2.276.0.7230010.3.1.4.8323329.12268.1517875238.329792
5123,1.2.276.0.7230010.3.1.4.8323329.11467.1517875233.84535
5124,1.2.276.0.7230010.3.1.4.8323329.11376.1517875232.682743
5125,1.2.276.0.7230010.3.1.4.8323329.12559.1517875239.716051
5126,1.2.276.0.7230010.3.1.4.8323329.2619.1517875173.748102
5127,1.2.276.0.7230010.3.1.4.8323329.32494.1517875160.864390
5128,1.2.276.0.7230010.3.1.4.8323329.13169.1517875243.990757
5129,1.2.276.0.7230010.3.1.4.8323329.13018.1517875243.111989
5130,1.2.276.0.7230010.3.1.4.8323329.1623.1517875168.637906
5131,1.2.276.0.7230010.3.1.4.8323329.10958.1517875228.575830
5132,1.2.276.0.7230010.3.1.4.8323329.4447.1517875182.904519
5133,1.2.276.0.7230010.3.1.4.8323329.13448.1517875245.366336
5134,1.2.276.0.7230010.3.1.4.8323329.13757.1517875247.753666
5135,1.2.276.0.7230010.3.1.4.8323329.11653.1517875234.140877
5136,1.2.276.0.7230010.3.1.4.8323329.4380.1517875182.577377
5137,1.2.276.0.7230010.3.1.4.8323329.12809.1517875241.965981
5138,1.2.276.0.7230010.3.1.4.8323329.12776.1517875241.767410
5139,1.2.276.0.7230010.3.1.4.8323329.2473.1517875172.945371
5140,1.2.276.0.7230010.3.1.4.8323329.14033.1517875249.243727
5141,1.2.276.0.7230010.3.1.4.8323329.3551.1517875178.374167
5142,1.2.276.0.7230010.3.1.4.8323329.1969.1517875170.479476
5143,1.2.276.0.7230010.3.1.4.8323329.12241.1517875238.163011
5144,1.2.276.0.7230010.3.1.4.8323329.550.1517875163.394533
5145,1.2.276.0.7230010.3.1.4.8323329.3744.1517875179.255362
5146,1.2.276.0.7230010.3.1.4.8323329.4314.1517875182.241606
5147,1.2.276.0.7230010.3.1.4.8323329.4040.1517875180.829812
5148,1.2.276.0.7230010.3.1.4.8323329.3036.1517875175.747028
5149,1.2.276.0.7230010.3.1.4.8323329.32384.1517875160.322101
5150,1.2.276.0.7230010.3.1.4.8323329.1899.1517875170.165728
5151,1.2.276.0.7230010.3.1.4.8323329.11952.1517875236.609559
5152,1.2.276.0.7230010.3.1.4.8323329.10685.1517875225.68487
5153,1.2.276.0.7230010.3.1.4.8323329.32341.1517875160.123989
5154,1.2.276.0.7230010.3.1.4.8323329.12440.1517875239.129700
5155,1.2.276.0.7230010.3.1.4.8323329.1990.1517875170.595364
5156,1.2.276.0.7230010.3.1.4.8323329.3966.1517875180.399557
5157,1.2.276.0.7230010.3.1.4.8323329.5013.1517875185.957150
5158,1.2.276.0.7230010.3.1.4.8323329.2767.1517875174.615519
5159,1.2.276.0.7230010.3.1.4.8323329.10641.1517875224.691760
5160,1.2.276.0.7230010.3.1.4.8323329.13965.1517875248.884265
5161,1.2.276.0.7230010.3.1.4.8323329.11585.1517875233.741599
5162,1.2.276.0.7230010.3.1.4.8323329.12375.1517875238.869995
5163,1.2.276.0.7230010.3.1.4.8323329.32056.1517875158.218088
5164,1.2.276.0.7230010.3.1.4.8323329.2647.1517875173.856697
5165,1.2.276.0.7230010.3.1.4.8323329.5548.1517875188.754542
5166,1.2.276.0.7230010.3.1.4.8323329.13820.1517875248.109776
5167,1.2.276.0.7230010.3.1.4.8323329.14482.1517875252.317331
5168,1.2.276.0.7230010.3.1.4.8323329.4977.1517875185.812264
5169,1.2.276.0.7230010.3.1.4.8323329.14138.1517875249.808901
5170,1.2.276.0.7230010.3.1.4.8323329.4084.1517875181.28386
5171,1.2.276.0.7230010.3.1.4.8323329.10021.1517875221.7239
5172,1.2.276.0.7230010.3.1.4.8323329.1206.1517875166.766269
5173,1.2.276.0.7230010.3.1.4.8323329.1027.1517875165.972191
5174,1.2.276.0.7230010.3.1.4.8323329.4676.1517875184.83091
5175,1.2.276.0.7230010.3.1.4.8323329.5425.1517875188.40071
5176,1.2.276.0.7230010.3.1.4.8323329.32019.1517875158.39030
5177,1.2.276.0.7230010.3.1.4.8323329.13099.1517875243.586558
5178,1.2.276.0.7230010.3.1.4.8323329.32555.1517875161.168250
5179,1.2.276.0.7230010.3.1.4.8323329.10122.1517875222.202189
5180,1.2.276.0.7230010.3.1.4.8323329.3417.1517875177.755442
5181,1.2.276.0.7230010.3.1.4.8323329.2678.1517875174.6868
5182,1.2.276.0.7230010.3.1.4.8323329.2199.1517875171.607674
5183,1.2.276.0.7230010.3.1.4.8323329.5273.1517875187.302389
5184,1.2.276.0.7230010.3.1.4.8323329.3855.1517875179.807164
5185,1.2.276.0.7230010.3.1.4.8323329.13569.1517875246.653878
5186,1.2.276.0.7230010.3.1.4.8323329.32554.1517875161.173221
5187,1.2.276.0.7230010.3.1.4.8323329.13404.1517875245.162172
5188,1.2.276.0.7230010.3.1.4.8323329.11226.1517875231.815437
5189,1.2.276.0.7230010.3.1.4.8323329.14303.1517875250.658236
5190,1.2.276.0.7230010.3.1.4.8323329.12232.1517875238.104756
5191,1.2.276.0.7230010.3.1.4.8323329.2555.1517875173.367842
5192,1.2.276.0.7230010.3.1.4.8323329.5355.1517875187.744168
5193,1.2.276.0.7230010.3.1.4.8323329.11851.1517875236.27268
5194,1.2.276.0.7230010.3.1.4.8323329.3539.1517875178.294802
5195,1.2.276.0.7230010.3.1.4.8323329.1539.1517875168.288447
5196,1.2.276.0.7230010.3.1.4.8323329.14348.1517875251.447222
5197,1.2.276.0.7230010.3.1.4.8323329.378.1517875162.653925
5198,1.2.276.0.7230010.3.1.4.8323329.32570.1517875161.258817
5199,1.2.276.0.7230010.3.1.4.8323329.10140.1517875222.285481
5200,1.2.276.0.7230010.3.1.4.8323329.12088.1517875237.296480
5201,1.2.276.0.7230010.3.1.4.8323329.10069.1517875221.825476
5202,1.2.276.0.7230010.3.1.4.8323329.3300.1517875177.170917
5203,1.2.276.0.7230010.3.1.4.8323329.13120.1517875243.751387
5204,1.2.276.0.7230010.3.1.4.8323329.32374.1517875160.272970
5205,1.2.276.0.7230010.3.1.4.8323329.10768.1517875225.579291
5206,1.2.276.0.7230010.3.1.4.8323329.10347.1517875223.283677
5207,1.2.276.0.7230010.3.1.4.8323329.11890.1517875236.228989
5208,1.2.276.0.7230010.3.1.4.8323329.10231.1517875222.737143
5209,1.2.276.0.7230010.3.1.4.8323329.10533.1517875224.163136
5210,1.2.276.0.7230010.3.1.4.8323329.12165.1517875237.801164
5211,1.2.276.0.7230010.3.1.4.8323329.3965.1517875180.406042
5212,1.2.276.0.7230010.3.1.4.8323329.2810.1517875174.842281
5213,1.2.276.0.7230010.3.1.4.8323329.10568.1517875224.312784
5214,1.2.276.0.7230010.3.1.4.8323329.14532.1517875252.568628
5215,1.2.276.0.7230010.3.1.4.8323329.3884.1517875179.968052
5216,1.2.276.0.7230010.3.1.4.8323329.32118.1517875158.517715
5217,1.2.276.0.7230010.3.1.4.8323329.11448.1517875232.994504
5218,1.2.276.0.7230010.3.1.4.8323329.2978.1517875175.542645
5219,1.2.276.0.7230010.3.1.4.8323329.3487.1517875178.52248
5220,1.2.276.0.7230010.3.1.4.8323329.4472.1517875183.44378
5221,1.2.276.0.7230010.3.1.4.8323329.2065.1517875170.983435
5222,1.2.276.0.7230010.3.1.4.8323329.1528.1517875168.235731
5223,1.2.276.0.7230010.3.1.4.8323329.13245.1517875244.329474
5224,1.2.276.0.7230010.3.1.4.8323329.11154.1517875231.433351
5225,1.2.276.0.7230010.3.1.4.8323329.2515.1517875173.119517
5226,1.2.276.0.7230010.3.1.4.8323329.4079.1517875181.3810
5227,1.2.276.0.7230010.3.1.4.8323329.13673.1517875247.157569
5228,1.2.276.0.7230010.3.1.4.8323329.5390.1517875187.896664
5229,1.2.276.0.7230010.3.1.4.8323329.1058.1517875166.100769
5230,1.2.276.0.7230010.3.1.4.8323329.11382.1517875232.703062
5231,1.2.276.0.7230010.3.1.4.8323329.12183.1517875237.869130
5232,1.2.276.0.7230010.3.1.4.8323329.3320.1517875177.246674
5233,1.2.276.0.7230010.3.1.4.8323329.4181.1517875181.543650
5234,1.2.276.0.7230010.3.1.4.8323329.10292.1517875222.809
5235,1.2.276.0.7230010.3.1.4.8323329.13596.1517875246.794740
5236,1.2.276.0.7230010.3.1.4.8323329.4642.1517875183.945919
5237,1.2.276.0.7230010.3.1.4.8323329.3899.1517875180.31510
5238,1.2.276.0.7230010.3.1.4.8323329.14227.1517875250.321383
5239,1.2.276.0.7230010.3.1.4.8323329.10480.1517875223.885178
5240,1.2.276.0.7230010.3.1.4.8323329.4677.1517875184.79773
5241,1.2.276.0.7230010.3.1.4.8323329.5688.1517875189.621602
5242,1.2.276.0.7230010.3.1.4.8323329.487.1517875163.168343
5243,1.2.276.0.7230010.3.1.4.8323329.32686.1517875161.807009
5244,1.2.276.0.7230010.3.1.4.8323329.3773.1517875179.351325
5245,1.2.276.0.7230010.3.1.4.8323329.3188.1517875176.497775
5246,1.2.276.0.7230010.3.1.4.8323329.11204.1517875231.701406
5247,1.2.276.0.7230010.3.1.4.8323329.4055.1517875180.891261
5248,1.2.276.0.7230010.3.1.4.8323329.32690.1517875161.831424
5249,1.2.276.0.7230010.3.1.4.8323329.10577.1517875224.378912
5250,1.2.276.0.7230010.3.1.4.8323329.5021.1517875185.984901
