,Folds
5844,1.2.276.0.7230010.3.1.4.8323329.2358.1517875172.333425
5845,1.2.276.0.7230010.3.1.4.8323329.3020.1517875175.695177
5846,1.2.276.0.7230010.3.1.4.8323329.11923.1517875236.496214
5847,1.2.276.0.7230010.3.1.4.8323329.32097.1517875158.424365
5848,1.2.276.0.7230010.3.1.4.8323329.12643.1517875240.938834
5849,1.2.276.0.7230010.3.1.4.8323329.5460.1517875188.264301
5850,1.2.276.0.7230010.3.1.4.8323329.11152.1517875231.426864
5851,1.2.276.0.7230010.3.1.4.8323329.12683.1517875241.153437
5852,1.2.276.0.7230010.3.1.4.8323329.10261.1517875222.888235
5853,1.2.276.0.7230010.3.1.4.8323329.12582.1517875239.890405
5854,1.2.276.0.7230010.3.1.4.8323329.10328.1517875223.177887
5855,1.2.276.0.7230010.3.1.4.8323329.2214.1517875171.662903
5856,1.2.276.0.7230010.3.1.4.8323329.13919.1517875248.649264
5857,1.2.276.0.7230010.3.1.4.8323329.3929.1517875180.174750
5858,1.2.276.0.7230010.3.1.4.8323329.12583.1517875239.890252
5859,1.2.276.0.7230010.3.1.4.8323329.10387.1517875223.475144
5860,1.2.276.0.7230010.3.1.4.8323329.1288.1517875167.131713
5861,1.2.276.0.7230010.3.1.4.8323329.2068.1517875170.991538
5862,1.2.276.0.7230010.3.1.4.8323329.10188.1517875222.537325
5863,1.2.276.0.7230010.3.1.4.8323329.32112.1517875158.497648
5864,1.2.276.0.7230010.3.1.4.8323329.14479.1517875252.303861
5865,1.2.276.0.7230010.3.1.4.8323329.14587.1517875252.862304
5866,1.2.276.0.7230010.3.1.4.8323329.4827.1517875185.14438
5867,1.2.276.0.7230010.3.1.4.8323329.10607.1517875224.529205
5868,1.2.276.0.7230010.3.1.4.8323329.14589.1517875252.859986
5869,1.2.276.0.7230010.3.1.4.8323329.2345.1517875172.290155
5870,1.2.276.0.7230010.3.1.4.8323329.2075.1517875171.27414
5871,1.2.276.0.7230010.3.1.4.8323329.11121.1517875231.258211
5872,1.2.276.0.7230010.3.1.4.8323329.4863.1517875185.163456
5873,1.2.276.0.7230010.3.1.4.8323329.11114.1517875231.234681
5874,1.2.276.0.7230010.3.1.4.8323329.10957.1517875228.568363
5875,1.2.276.0.7230010.3.1.4.8323329.4488.1517875183.123685
5876,1.2.276.0.7230010.3.1.4.8323329.13387.1517875245.89797
5877,1.2.276.0.7230010.3.1.4.8323329.12168.1517875237.802637
5878,1.2.276.0.7230010.3.1.4.8323329.4542.1517875183.374166
5879,1.2.276.0.7230010.3.1.4.8323329.3810.1517875179.573150
5880,1.2.276.0.7230010.3.1.4.8323329.3335.1517875177.319000
5881,1.2.276.0.7230010.3.1.4.8323329.5004.1517875185.921404
5882,1.2.276.0.7230010.3.1.4.8323329.3055.1517875175.812827
5883,1.2.276.0.7230010.3.1.4.8323329.12958.1517875242.716534
5884,1.2.276.0.7230010.3.1.4.8323329.4956.1517875185.676531
5885,1.2.276.0.7230010.3.1.4.8323329.13376.1517875244.928378
5886,1.2.276.0.7230010.3.1.4.8323329.3572.1517875178.481737
5887,1.2.276.0.7230010.3.1.4.8323329.10352.1517875223.321225
5888,1.2.276.0.7230010.3.1.4.8323329.32478.1517875160.791246
5889,1.2.276.0.7230010.3.1.4.8323329.381.1517875162.653343
5890,1.2.276.0.7230010.3.1.4.8323329.3165.1517875176.394903
5891,1.2.276.0.7230010.3.1.4.8323329.2336.1517875172.243921
5892,1.2.276.0.7230010.3.1.4.8323329.11913.1517875236.440746
5893,1.2.276.0.7230010.3.1.4.8323329.1099.1517875166.314896
5894,1.2.276.0.7230010.3.1.4.8323329.10467.1517875223.840920
5895,1.2.276.0.7230010.3.1.4.8323329.11298.1517875232.223009
5896,1.2.276.0.7230010.3.1.4.8323329.2705.1517875174.135742
5897,1.2.276.0.7230010.3.1.4.8323329.12446.1517875239.149418
5898,1.2.276.0.7230010.3.1.4.8323329.3307.1517875177.186295
5899,1.2.276.0.7230010.3.1.4.8323329.31966.1517875157.747846
5900,1.2.276.0.7230010.3.1.4.8323329.13373.1517875244.901243
5901,1.2.276.0.7230010.3.1.4.8323329.10425.1517875223.660376
5902,1.2.276.0.7230010.3.1.4.8323329.3064.1517875175.854655
5903,1.2.276.0.7230010.3.1.4.8323329.3820.1517875179.646516
5904,1.2.276.0.7230010.3.1.4.8323329.32314.1517875159.974148
5905,1.2.276.0.7230010.3.1.4.8323329.3782.1517875179.406427
5906,1.2.276.0.7230010.3.1.4.8323329.13892.1517875248.512973
5907,1.2.276.0.7230010.3.1.4.8323329.10985.1517875229.141787
5908,1.2.276.0.7230010.3.1.4.8323329.4413.1517875182.720254
5909,1.2.276.0.7230010.3.1.4.8323329.3771.1517875179.359770
5910,1.2.276.0.7230010.3.1.4.8323329.12521.1517875239.524745
5911,1.2.276.0.7230010.3.1.4.8323329.32386.1517875160.330527
5912,1.2.276.0.7230010.3.1.4.8323329.32440.1517875160.602513
5913,1.2.276.0.7230010.3.1.4.8323329.4205.1517875181.715882
5914,1.2.276.0.7230010.3.1.4.8323329.3902.1517875180.48607
5915,1.2.276.0.7230010.3.1.4.8323329.14232.1517875250.352718
5916,1.2.276.0.7230010.3.1.4.8323329.14289.1517875250.589754
5917,1.2.276.0.7230010.3.1.4.8323329.10809.1517875225.720240
5918,1.2.276.0.7230010.3.1.4.8323329.32681.1517875161.766764
5919,1.2.276.0.7230010.3.1.4.8323329.5177.1517875186.829649
5920,1.2.276.0.7230010.3.1.4.8323329.14462.1517875252.218593
5921,1.2.276.0.7230010.3.1.4.8323329.3704.1517875179.76202
5922,1.2.276.0.7230010.3.1.4.8323329.4072.1517875180.971125
5923,1.2.276.0.7230010.3.1.4.8323329.11862.1517875236.77647
5924,1.2.276.0.7230010.3.1.4.8323329.4153.1517875181.395374
5925,1.2.276.0.7230010.3.1.4.8323329.1097.1517875166.317794
5926,1.2.276.0.7230010.3.1.4.8323329.4625.1517875183.807699
5927,1.2.276.0.7230010.3.1.4.8323329.2684.1517875174.36955
5928,1.2.276.0.7230010.3.1.4.8323329.10708.1517875225.188247
5929,1.2.276.0.7230010.3.1.4.8323329.12379.1517875238.875174
5930,1.2.276.0.7230010.3.1.4.8323329.4192.1517875181.642220
5931,1.2.276.0.7230010.3.1.4.8323329.11356.1517875232.561463
5932,1.2.276.0.7230010.3.1.4.8323329.1712.1517875169.64732
5933,1.2.276.0.7230010.3.1.4.8323329.10575.1517875224.367392
5934,1.2.276.0.7230010.3.1.4.8323329.3222.1517875176.695778
5935,1.2.276.0.7230010.3.1.4.8323329.14149.1517875249.849986
5936,1.2.276.0.7230010.3.1.4.8323329.1607.1517875168.570405
5937,1.2.276.0.7230010.3.1.4.8323329.10165.1517875222.438188
5938,1.2.276.0.7230010.3.1.4.8323329.12423.1517875239.57181
5939,1.2.276.0.7230010.3.1.4.8323329.32371.1517875160.257655
5940,1.2.276.0.7230010.3.1.4.8323329.12001.1517875236.848100
5941,1.2.276.0.7230010.3.1.4.8323329.4865.1517875185.161274
5942,1.2.276.0.7230010.3.1.4.8323329.12702.1517875241.242662
5943,1.2.276.0.7230010.3.1.4.8323329.32477.1517875160.787093
5944,1.2.276.0.7230010.3.1.4.8323329.11441.1517875232.962914
5945,1.2.276.0.7230010.3.1.4.8323329.3723.1517875179.160309
5946,1.2.276.0.7230010.3.1.4.8323329.32632.1517875161.558209
5947,1.2.276.0.7230010.3.1.4.8323329.13094.1517875243.559528
5948,1.2.276.0.7230010.3.1.4.8323329.13047.1517875243.285342
5949,1.2.276.0.7230010.3.1.4.8323329.11306.1517875232.253578
5950,1.2.276.0.7230010.3.1.4.8323329.2475.1517875172.952933
5951,1.2.276.0.7230010.3.1.4.8323329.10553.1517875224.247554
5952,1.2.276.0.7230010.3.1.4.8323329.5777.1517875190.510458
5953,1.2.276.0.7230010.3.1.4.8323329.4589.1517875183.632600
5954,1.2.276.0.7230010.3.1.4.8323329.4329.1517875182.319628
5955,1.2.276.0.7230010.3.1.4.8323329.32339.1517875160.124227
5956,1.2.276.0.7230010.3.1.4.8323329.14592.1517875252.883263
5957,1.2.276.0.7230010.3.1.4.8323329.3525.1517875178.225816
5958,1.2.276.0.7230010.3.1.4.8323329.10240.1517875222.768371
5959,1.2.276.0.7230010.3.1.4.8323329.1927.1517875170.280974
5960,1.2.276.0.7230010.3.1.4.8323329.4242.1517875181.862335
5961,1.2.276.0.7230010.3.1.4.8323329.3555.1517875178.396757
5962,1.2.276.0.7230010.3.1.4.8323329.393.1517875162.769413
5963,1.2.276.0.7230010.3.1.4.8323329.5158.1517875186.703775
5964,1.2.276.0.7230010.3.1.4.8323329.12244.1517875238.175745
5965,1.2.276.0.7230010.3.1.4.8323329.2863.1517875175.129359
5966,1.2.276.0.7230010.3.1.4.8323329.13211.1517875244.148958
5967,1.2.276.0.7230010.3.1.4.8323329.1225.1517875166.858196
5968,1.2.276.0.7230010.3.1.4.8323329.32696.1517875161.855596
5969,1.2.276.0.7230010.3.1.4.8323329.4737.1517875184.427873
5970,1.2.276.0.7230010.3.1.4.8323329.1831.1517875169.809495
5971,1.2.276.0.7230010.3.1.4.8323329.12737.1517875241.569935
5972,1.2.276.0.7230010.3.1.4.8323329.5793.1517875190.751053
5973,1.2.276.0.7230010.3.1.4.8323329.13850.1517875248.279988
5974,1.2.276.0.7230010.3.1.4.8323329.11796.1517875234.897335
5975,1.2.276.0.7230010.3.1.4.8323329.13377.1517875244.929156
5976,1.2.276.0.7230010.3.1.4.8323329.13274.1517875244.451447
5977,1.2.276.0.7230010.3.1.4.8323329.4441.1517875182.866131
5978,1.2.276.0.7230010.3.1.4.8323329.12229.1517875238.89475
5979,1.2.276.0.7230010.3.1.4.8323329.13601.1517875246.811650
5980,1.2.276.0.7230010.3.1.4.8323329.10262.1517875222.886824
5981,1.2.276.0.7230010.3.1.4.8323329.11065.1517875230.826786
5982,1.2.276.0.7230010.3.1.4.8323329.3798.1517875179.546314
5983,1.2.276.0.7230010.3.1.4.8323329.12886.1517875242.371079
5984,1.2.276.0.7230010.3.1.4.8323329.1092.1517875166.290633
5985,1.2.276.0.7230010.3.1.4.8323329.14158.1517875249.917785
5986,1.2.276.0.7230010.3.1.4.8323329.31716.1517875156.446429
5987,1.2.276.0.7230010.3.1.4.8323329.32603.1517875161.429989
5988,1.2.276.0.7230010.3.1.4.8323329.1907.1517875170.185563
5989,1.2.276.0.7230010.3.1.4.8323329.4944.1517875185.594133
5990,1.2.276.0.7230010.3.1.4.8323329.4317.1517875182.254027
5991,1.2.276.0.7230010.3.1.4.8323329.13131.1517875243.818307
5992,1.2.276.0.7230010.3.1.4.8323329.3683.1517875178.987031
5993,1.2.276.0.7230010.3.1.4.8323329.32486.1517875160.828401
5994,1.2.276.0.7230010.3.1.4.8323329.4097.1517875181.118197
5995,1.2.276.0.7230010.3.1.4.8323329.3457.1517875177.920771
5996,1.2.276.0.7230010.3.1.4.8323329.12760.1517875241.669784
5997,1.2.276.0.7230010.3.1.4.8323329.13033.1517875243.208160
5998,1.2.276.0.7230010.3.1.4.8323329.13469.1517875245.478390
5999,1.2.276.0.7230010.3.1.4.8323329.13127.1517875243.795659
6000,1.2.276.0.7230010.3.1.4.8323329.13555.1517875246.605477
6001,1.2.276.0.7230010.3.1.4.8323329.5282.1517875187.356850
6002,1.2.276.0.7230010.3.1.4.8323329.13266.1517875244.413506
6003,1.2.276.0.7230010.3.1.4.8323329.2424.1517875172.640930
6004,1.2.276.0.7230010.3.1.4.8323329.3174.1517875176.429875
6005,1.2.276.0.7230010.3.1.4.8323329.12612.1517875240.157409
6006,1.2.276.0.7230010.3.1.4.8323329.4993.1517875185.880829
6007,1.2.276.0.7230010.3.1.4.8323329.5342.1517875187.687668
6008,1.2.276.0.7230010.3.1.4.8323329.14317.1517875251.183329
6009,1.2.276.0.7230010.3.1.4.8323329.3764.1517875179.325970
6010,1.2.276.0.7230010.3.1.4.8323329.12342.1517875238.672376
6011,1.2.276.0.7230010.3.1.4.8323329.10849.1517875225.943179
6012,1.2.276.0.7230010.3.1.4.8323329.12199.1517875237.934263
6013,1.2.276.0.7230010.3.1.4.8323329.14566.1517875252.734948
6014,1.2.276.0.7230010.3.1.4.8323329.13808.1517875248.49272
6015,1.2.276.0.7230010.3.1.4.8323329.11372.1517875232.660406
6016,1.2.276.0.7230010.3.1.4.8323329.3133.1517875176.254127
6017,1.2.276.0.7230010.3.1.4.8323329.2722.1517875174.265677
6018,1.2.276.0.7230010.3.1.4.8323329.5651.1517875189.308283
6019,1.2.276.0.7230010.3.1.4.8323329.3385.1517875177.604581
6020,1.2.276.0.7230010.3.1.4.8323329.3978.1517875180.492786
6021,1.2.276.0.7230010.3.1.4.8323329.14393.1517875251.888293
6022,1.2.276.0.7230010.3.1.4.8323329.14368.1517875251.790266
6023,1.2.276.0.7230010.3.1.4.8323329.5571.1517875188.850958
6024,1.2.276.0.7230010.3.1.4.8323329.3944.1517875180.247989
6025,1.2.276.0.7230010.3.1.4.8323329.378.1517875162.653925
6026,1.2.276.0.7230010.3.1.4.8323329.11199.1517875231.672005
6027,1.2.276.0.7230010.3.1.4.8323329.11851.1517875236.27268
6028,1.2.276.0.7230010.3.1.4.8323329.4053.1517875180.877079
6029,1.2.276.0.7230010.3.1.4.8323329.5646.1517875189.284218
6030,1.2.276.0.7230010.3.1.4.8323329.5281.1517875187.347571
6031,1.2.276.0.7230010.3.1.4.8323329.4861.1517875185.147644
6032,1.2.276.0.7230010.3.1.4.8323329.31962.1517875157.736511
6033,1.2.276.0.7230010.3.1.4.8323329.13363.1517875244.847035
6034,1.2.276.0.7230010.3.1.4.8323329.14541.1517875252.607505
6035,1.2.276.0.7230010.3.1.4.8323329.1089.1517875166.272851
6036,1.2.276.0.7230010.3.1.4.8323329.14121.1517875249.712674
6037,1.2.276.0.7230010.3.1.4.8323329.3628.1517875178.729701
6038,1.2.276.0.7230010.3.1.4.8323329.4842.1517875185.77546
6039,1.2.276.0.7230010.3.1.4.8323329.31731.1517875156.511072
6040,1.2.276.0.7230010.3.1.4.8323329.13666.1517875247.117800
6041,1.2.276.0.7230010.3.1.4.8323329.11440.1517875232.954675
6042,1.2.276.0.7230010.3.1.4.8323329.14552.1517875252.673900
6043,1.2.276.0.7230010.3.1.4.8323329.10066.1517875221.814660
6044,1.2.276.0.7230010.3.1.4.8323329.31664.1517875156.201311
6045,1.2.276.0.7230010.3.1.4.8323329.1681.1517875168.896209
6046,1.2.276.0.7230010.3.1.4.8323329.12060.1517875237.171435
6047,1.2.276.0.7230010.3.1.4.8323329.3966.1517875180.399557
6048,1.2.276.0.7230010.3.1.4.8323329.10527.1517875224.130752
6049,1.2.276.0.7230010.3.1.4.8323329.12950.1517875242.675749
6050,1.2.276.0.7230010.3.1.4.8323329.4465.1517875182.985648
6051,1.2.276.0.7230010.3.1.4.8323329.4621.1517875183.773661
6052,1.2.276.0.7230010.3.1.4.8323329.11740.1517875234.556763
6053,1.2.276.0.7230010.3.1.4.8323329.13617.1517875246.883248
6054,1.2.276.0.7230010.3.1.4.8323329.4299.1517875182.174176
6055,1.2.276.0.7230010.3.1.4.8323329.3897.1517875180.24769
6056,1.2.276.0.7230010.3.1.4.8323329.4940.1517875185.567444
6057,1.2.276.0.7230010.3.1.4.8323329.1448.1517875167.844062
6058,1.2.276.0.7230010.3.1.4.8323329.11442.1517875232.964879
6059,1.2.276.0.7230010.3.1.4.8323329.1959.1517875170.426913
6060,1.2.276.0.7230010.3.1.4.8323329.3132.1517875176.260069
6061,1.2.276.0.7230010.3.1.4.8323329.1164.1517875166.564299
6062,1.2.276.0.7230010.3.1.4.8323329.4257.1517875181.967566
6063,1.2.276.0.7230010.3.1.4.8323329.13053.1517875243.321376
6064,1.2.276.0.7230010.3.1.4.8323329.11722.1517875234.477801
6065,1.2.276.0.7230010.3.1.4.8323329.4867.1517875185.166318
6066,1.2.276.0.7230010.3.1.4.8323329.12545.1517875239.646326
6067,1.2.276.0.7230010.3.1.4.8323329.31915.1517875157.480734
6068,1.2.276.0.7230010.3.1.4.8323329.2869.1517875175.160365
6069,1.2.276.0.7230010.3.1.4.8323329.12162.1517875237.788063
6070,1.2.276.0.7230010.3.1.4.8323329.10742.1517875225.421952
6071,1.2.276.0.7230010.3.1.4.8323329.4892.1517875185.287260
6072,1.2.276.0.7230010.3.1.4.8323329.11576.1517875233.682788
6073,1.2.276.0.7230010.3.1.4.8323329.3337.1517875177.319558
6074,1.2.276.0.7230010.3.1.4.8323329.11599.1517875233.848287
6075,1.2.276.0.7230010.3.1.4.8323329.31979.1517875157.821308
6076,1.2.276.0.7230010.3.1.4.8323329.11561.1517875233.626716
6077,1.2.276.0.7230010.3.1.4.8323329.13597.1517875246.803741
6078,1.2.276.0.7230010.3.1.4.8323329.13838.1517875248.215676
6079,1.2.276.0.7230010.3.1.4.8323329.2201.1517875171.622091
6080,1.2.276.0.7230010.3.1.4.8323329.3532.1517875178.263210
6081,1.2.276.0.7230010.3.1.4.8323329.4200.1517875181.692066
6082,1.2.276.0.7230010.3.1.4.8323329.2721.1517875174.253304
6083,1.2.276.0.7230010.3.1.4.8323329.3332.1517875177.296677
6084,1.2.276.0.7230010.3.1.4.8323329.12472.1517875239.272389
6085,1.2.276.0.7230010.3.1.4.8323329.2007.1517875170.668750
6086,1.2.276.0.7230010.3.1.4.8323329.14320.1517875251.282978
6087,1.2.276.0.7230010.3.1.4.8323329.1920.1517875170.238595
6088,1.2.276.0.7230010.3.1.4.8323329.11352.1517875232.537185
6089,1.2.276.0.7230010.3.1.4.8323329.5180.1517875186.848893
6090,1.2.276.0.7230010.3.1.4.8323329.327.1517875162.393558
6091,1.2.276.0.7230010.3.1.4.8323329.14231.1517875250.352673
6092,1.2.276.0.7230010.3.1.4.8323329.10116.1517875222.175756
6093,1.2.276.0.7230010.3.1.4.8323329.11812.1517875235.139557
6094,1.2.276.0.7230010.3.1.4.8323329.13406.1517875245.176714
6095,1.2.276.0.7230010.3.1.4.8323329.11497.1517875233.215084
6096,1.2.276.0.7230010.3.1.4.8323329.3834.1517875179.704890
6097,1.2.276.0.7230010.3.1.4.8323329.11726.1517875234.501393
6098,1.2.276.0.7230010.3.1.4.8323329.2047.1517875170.862819
6099,1.2.276.0.7230010.3.1.4.8323329.11893.1517875236.314844
6100,1.2.276.0.7230010.3.1.4.8323329.11543.1517875233.530577
6101,1.2.276.0.7230010.3.1.4.8323329.11621.1517875233.953897
6102,1.2.276.0.7230010.3.1.4.8323329.5606.1517875189.6671
6103,1.2.276.0.7230010.3.1.4.8323329.1267.1517875167.42813
6104,1.2.276.0.7230010.3.1.4.8323329.5094.1517875186.388289
6105,1.2.276.0.7230010.3.1.4.8323329.2912.1517875175.336371
6106,1.2.276.0.7230010.3.1.4.8323329.13434.1517875245.302229
6107,1.2.276.0.7230010.3.1.4.8323329.11172.1517875231.521621
6108,1.2.276.0.7230010.3.1.4.8323329.3218.1517875176.673694
6109,1.2.276.0.7230010.3.1.4.8323329.32049.1517875158.195260
6110,1.2.276.0.7230010.3.1.4.8323329.32573.1517875161.267282
6111,1.2.276.0.7230010.3.1.4.8323329.13249.1517875244.341756
6112,1.2.276.0.7230010.3.1.4.8323329.2629.1517875173.783758
6113,1.2.276.0.7230010.3.1.4.8323329.12308.1517875238.479554
6114,1.2.276.0.7230010.3.1.4.8323329.32034.1517875158.122247
6115,1.2.276.0.7230010.3.1.4.8323329.4115.1517875181.193258
6116,1.2.276.0.7230010.3.1.4.8323329.2271.1517875171.892608
6117,1.2.276.0.7230010.3.1.4.8323329.13252.1517875244.359912
6118,1.2.276.0.7230010.3.1.4.8323329.10870.1517875226.54765
6119,1.2.276.0.7230010.3.1.4.8323329.32647.1517875161.607621
6120,1.2.276.0.7230010.3.1.4.8323329.1934.1517875170.323197
6121,1.2.276.0.7230010.3.1.4.8323329.1952.1517875170.398574
6122,1.2.276.0.7230010.3.1.4.8323329.2870.1517875175.160365
6123,1.2.276.0.7230010.3.1.4.8323329.11886.1517875236.200070
6124,1.2.276.0.7230010.3.1.4.8323329.3003.1517875175.627534
6125,1.2.276.0.7230010.3.1.4.8323329.10736.1517875225.389291
6126,1.2.276.0.7230010.3.1.4.8323329.4859.1517875185.149974
6127,1.2.276.0.7230010.3.1.4.8323329.4509.1517875183.211958
6128,1.2.276.0.7230010.3.1.4.8323329.4243.1517875181.871825
6129,1.2.276.0.7230010.3.1.4.8323329.4718.1517875184.290003
6130,1.2.276.0.7230010.3.1.4.8323329.13543.1517875246.544790
6131,1.2.276.0.7230010.3.1.4.8323329.31975.1517875157.804531
6132,1.2.276.0.7230010.3.1.4.8323329.5639.1517875189.256121
6133,1.2.276.0.7230010.3.1.4.8323329.32342.1517875160.127110
6134,1.2.276.0.7230010.3.1.4.8323329.5169.1517875186.763360
6135,1.2.276.0.7230010.3.1.4.8323329.32595.1517875161.400564
6136,1.2.276.0.7230010.3.1.4.8323329.10096.1517875222.7406
6137,1.2.276.0.7230010.3.1.4.8323329.3231.1517875176.765584
6138,1.2.276.0.7230010.3.1.4.8323329.2464.1517875172.875982
6139,1.2.276.0.7230010.3.1.4.8323329.10473.1517875223.860348
6140,1.2.276.0.7230010.3.1.4.8323329.32489.1517875160.831487
6141,1.2.276.0.7230010.3.1.4.8323329.2297.1517875171.995032
6142,1.2.276.0.7230010.3.1.4.8323329.1736.1517875169.167112
6143,1.2.276.0.7230010.3.1.4.8323329.12357.1517875238.756444
6144,1.2.276.0.7230010.3.1.4.8323329.2057.1517875170.942743
6145,1.2.276.0.7230010.3.1.4.8323329.3303.1517875177.177601
6146,1.2.276.0.7230010.3.1.4.8323329.10368.1517875223.398829
6147,1.2.276.0.7230010.3.1.4.8323329.12609.1517875240.109915
6148,1.2.276.0.7230010.3.1.4.8323329.14545.1517875252.633942
6149,1.2.276.0.7230010.3.1.4.8323329.13142.1517875243.860471
6150,1.2.276.0.7230010.3.1.4.8323329.5391.1517875187.895961
6151,1.2.276.0.7230010.3.1.4.8323329.3917.1517875180.112906
6152,1.2.276.0.7230010.3.1.4.8323329.3644.1517875178.806876
6153,1.2.276.0.7230010.3.1.4.8323329.11736.1517875234.529048
6154,1.2.276.0.7230010.3.1.4.8323329.2657.1517875173.908815
6155,1.2.276.0.7230010.3.1.4.8323329.13852.1517875248.298148
6156,1.2.276.0.7230010.3.1.4.8323329.12006.1517875236.857509
6157,1.2.276.0.7230010.3.1.4.8323329.12922.1517875242.556517
6158,1.2.276.0.7230010.3.1.4.8323329.32310.1517875159.845412
6159,1.2.276.0.7230010.3.1.4.8323329.10946.1517875228.400920
6160,1.2.276.0.7230010.3.1.4.8323329.10584.1517875224.421886
6161,1.2.276.0.7230010.3.1.4.8323329.12536.1517875239.598768
6162,1.2.276.0.7230010.3.1.4.8323329.1869.1517875169.982319
6163,1.2.276.0.7230010.3.1.4.8323329.12534.1517875239.589674
6164,1.2.276.0.7230010.3.1.4.8323329.5563.1517875188.818824
6165,1.2.276.0.7230010.3.1.4.8323329.3441.1517875177.858024
6166,1.2.276.0.7230010.3.1.4.8323329.1486.1517875168.54647
6167,1.2.276.0.7230010.3.1.4.8323329.4780.1517875184.742073
6168,1.2.276.0.7230010.3.1.4.8323329.10950.1517875228.436064
6169,1.2.276.0.7230010.3.1.4.8323329.5330.1517875187.649140
6170,1.2.276.0.7230010.3.1.4.8323329.10506.1517875224.18209
6171,1.2.276.0.7230010.3.1.4.8323329.14244.1517875250.401420
6172,1.2.276.0.7230010.3.1.4.8323329.10661.1517875224.956340
6173,1.2.276.0.7230010.3.1.4.8323329.13032.1517875243.194537
6174,1.2.276.0.7230010.3.1.4.8323329.2033.1517875170.793680
6175,1.2.276.0.7230010.3.1.4.8323329.2757.1517875174.577695
6176,1.2.276.0.7230010.3.1.4.8323329.2107.1517875171.207598
6177,1.2.276.0.7230010.3.1.4.8323329.1301.1517875167.171925
6178,1.2.276.0.7230010.3.1.4.8323329.31647.1517875156.72602
6179,1.2.276.0.7230010.3.1.4.8323329.5525.1517875188.662285
6180,1.2.276.0.7230010.3.1.4.8323329.1385.1517875167.491494
6181,1.2.276.0.7230010.3.1.4.8323329.2397.1517875172.527770
6182,1.2.276.0.7230010.3.1.4.8323329.11343.1517875232.501543
6183,1.2.276.0.7230010.3.1.4.8323329.10229.1517875222.722108
6184,1.2.276.0.7230010.3.1.4.8323329.5619.1517875189.114627
6185,1.2.276.0.7230010.3.1.4.8323329.3412.1517875177.728278
6186,1.2.276.0.7230010.3.1.4.8323329.32622.1517875161.528466
6187,1.2.276.0.7230010.3.1.4.8323329.31986.1517875157.854037
6188,1.2.276.0.7230010.3.1.4.8323329.1582.1517875168.499039
6189,1.2.276.0.7230010.3.1.4.8323329.32307.1517875159.806079
6190,1.2.276.0.7230010.3.1.4.8323329.2989.1517875175.570244
6191,1.2.276.0.7230010.3.1.4.8323329.31643.1517875156.72769
6192,1.2.276.0.7230010.3.1.4.8323329.13774.1517875247.866560
6193,1.2.276.0.7230010.3.1.4.8323329.3492.1517875178.79475
6194,1.2.276.0.7230010.3.1.4.8323329.12519.1517875239.520150
6195,1.2.276.0.7230010.3.1.4.8323329.11590.1517875233.767296
6196,1.2.276.0.7230010.3.1.4.8323329.32734.1517875162.52890
6197,1.2.276.0.7230010.3.1.4.8323329.4163.1517875181.454294
6198,1.2.276.0.7230010.3.1.4.8323329.31736.1517875156.539492
6199,1.2.276.0.7230010.3.1.4.8323329.10617.1517875224.559540
6200,1.2.276.0.7230010.3.1.4.8323329.10537.1517875224.182916
6201,1.2.276.0.7230010.3.1.4.8323329.1896.1517875170.141782
6202,1.2.276.0.7230010.3.1.4.8323329.11541.1517875233.516884
6203,1.2.276.0.7230010.3.1.4.8323329.31750.1517875156.607269
6204,1.2.276.0.7230010.3.1.4.8323329.1660.1517875168.792780
6205,1.2.276.0.7230010.3.1.4.8323329.12542.1517875239.629835
6206,1.2.276.0.7230010.3.1.4.8323329.32027.1517875158.82250
6207,1.2.276.0.7230010.3.1.4.8323329.4357.1517875182.444572
6208,1.2.276.0.7230010.3.1.4.8323329.32443.1517875160.623375
6209,1.2.276.0.7230010.3.1.4.8323329.31682.1517875156.309553
6210,1.2.276.0.7230010.3.1.4.8323329.4987.1517875185.852519
6211,1.2.276.0.7230010.3.1.4.8323329.2182.1517875171.532604
6212,1.2.276.0.7230010.3.1.4.8323329.13604.1517875246.827790
6213,1.2.276.0.7230010.3.1.4.8323329.11758.1517875234.637151
6214,1.2.276.0.7230010.3.1.4.8323329.12589.1517875239.915379
6215,1.2.276.0.7230010.3.1.4.8323329.10720.1517875225.284263
6216,1.2.276.0.7230010.3.1.4.8323329.1024.1517875165.953650
6217,1.2.276.0.7230010.3.1.4.8323329.10725.1517875225.308470
6218,1.2.276.0.7230010.3.1.4.8323329.2204.1517875171.631321
6219,1.2.276.0.7230010.3.1.4.8323329.5220.1517875187.34082
6220,1.2.276.0.7230010.3.1.4.8323329.1651.1517875168.752460
6221,1.2.276.0.7230010.3.1.4.8323329.5397.1517875187.921246
6222,1.2.276.0.7230010.3.1.4.8323329.5101.1517875186.411934
6223,1.2.276.0.7230010.3.1.4.8323329.13593.1517875246.785354
6224,1.2.276.0.7230010.3.1.4.8323329.13181.1517875244.47322
6225,1.2.276.0.7230010.3.1.4.8323329.2489.1517875173.17373
6226,1.2.276.0.7230010.3.1.4.8323329.3442.1517875177.860392
6227,1.2.276.0.7230010.3.1.4.8323329.11817.1517875235.158071
6228,1.2.276.0.7230010.3.1.4.8323329.3725.1517875179.163005
6229,1.2.276.0.7230010.3.1.4.8323329.11728.1517875234.504481
6230,1.2.276.0.7230010.3.1.4.8323329.1968.1517875170.468946
6231,1.2.276.0.7230010.3.1.4.8323329.5222.1517875187.61027
