,Folds
3833,1.2.276.0.7230010.3.1.4.8323329.31750.1517875156.607269
3834,1.2.276.0.7230010.3.1.4.8323329.5543.1517875188.726955
3835,1.2.276.0.7230010.3.1.4.8323329.1493.1517875168.88718
3836,1.2.276.0.7230010.3.1.4.8323329.5263.1517875187.260983
3837,1.2.276.0.7230010.3.1.4.8323329.10574.1517875224.355228
3838,1.2.276.0.7230010.3.1.4.8323329.4736.1517875184.425341
3839,1.2.276.0.7230010.3.1.4.8323329.12742.1517875241.597678
3840,1.2.276.0.7230010.3.1.4.8323329.14257.1517875250.451397
3841,1.2.276.0.7230010.3.1.4.8323329.13007.1517875242.997197
3842,1.2.276.0.7230010.3.1.4.8323329.4763.1517875184.661706
3843,1.2.276.0.7230010.3.1.4.8323329.4942.1517875185.573761
3844,1.2.276.0.7230010.3.1.4.8323329.2734.1517875174.328081
3845,1.2.276.0.7230010.3.1.4.8323329.526.1517875163.327181
3846,1.2.276.0.7230010.3.1.4.8323329.3771.1517875179.359770
3847,1.2.276.0.7230010.3.1.4.8323329.1443.1517875167.807763
3848,1.2.276.0.7230010.3.1.4.8323329.14536.1517875252.591963
3849,1.2.276.0.7230010.3.1.4.8323329.4163.1517875181.454294
3850,1.2.276.0.7230010.3.1.4.8323329.1318.1517875167.235998
3851,1.2.276.0.7230010.3.1.4.8323329.2156.1517875171.387780
3852,1.2.276.0.7230010.3.1.4.8323329.12273.1517875238.343822
3853,1.2.276.0.7230010.3.1.4.8323329.5114.1517875186.470884
3854,1.2.276.0.7230010.3.1.4.8323329.4375.1517875182.571628
3855,1.2.276.0.7230010.3.1.4.8323329.2801.1517875174.802060
3856,1.2.276.0.7230010.3.1.4.8323329.3713.1517875179.123371
3857,1.2.276.0.7230010.3.1.4.8323329.5712.1517875189.711763
3858,1.2.276.0.7230010.3.1.4.8323329.1168.1517875166.599906
3859,1.2.276.0.7230010.3.1.4.8323329.32361.1517875160.230672
3860,1.2.276.0.7230010.3.1.4.8323329.32501.1517875160.887339
3861,1.2.276.0.7230010.3.1.4.8323329.4276.1517875182.77490
3862,1.2.276.0.7230010.3.1.4.8323329.1207.1517875166.781091
3863,1.2.276.0.7230010.3.1.4.8323329.1202.1517875166.747008
3864,1.2.276.0.7230010.3.1.4.8323329.2233.1517875171.743462
3865,1.2.276.0.7230010.3.1.4.8323329.3878.1517875179.945047
3866,1.2.276.0.7230010.3.1.4.8323329.2194.1517875171.587976
3867,1.2.276.0.7230010.3.1.4.8323329.1386.1517875167.491794
3868,1.2.276.0.7230010.3.1.4.8323329.14573.1517875252.762486
3869,1.2.276.0.7230010.3.1.4.8323329.13208.1517875244.134919
3870,1.2.276.0.7230010.3.1.4.8323329.2917.1517875175.358227
3871,1.2.276.0.7230010.3.1.4.8323329.13537.1517875246.519487
3872,1.2.276.0.7230010.3.1.4.8323329.12892.1517875242.411217
3873,1.2.276.0.7230010.3.1.4.8323329.3740.1517875179.230769
3874,1.2.276.0.7230010.3.1.4.8323329.2085.1517875171.92632
3875,1.2.276.0.7230010.3.1.4.8323329.12223.1517875238.47629
3876,1.2.276.0.7230010.3.1.4.8323329.5528.1517875188.663186
3877,1.2.276.0.7230010.3.1.4.8323329.12617.1517875240.150569
3878,1.2.276.0.7230010.3.1.4.8323329.12208.1517875237.964275
3879,1.2.276.0.7230010.3.1.4.8323329.2014.1517875170.703072
3880,1.2.276.0.7230010.3.1.4.8323329.2464.1517875172.875982
3881,1.2.276.0.7230010.3.1.4.8323329.2373.1517875172.417600
3882,1.2.276.0.7230010.3.1.4.8323329.13919.1517875248.649264
3883,1.2.276.0.7230010.3.1.4.8323329.5532.1517875188.678062
3884,1.2.276.0.7230010.3.1.4.8323329.14593.1517875252.894041
3885,1.2.276.0.7230010.3.1.4.8323329.32092.1517875158.388532
3886,1.2.276.0.7230010.3.1.4.8323329.11593.1517875233.789258
3887,1.2.276.0.7230010.3.1.4.8323329.10771.1517875225.566198
3888,1.2.276.0.7230010.3.1.4.8323329.1107.1517875166.353408
3889,1.2.276.0.7230010.3.1.4.8323329.12557.1517875239.707485
3890,1.2.276.0.7230010.3.1.4.8323329.1543.1517875168.312014
3891,1.2.276.0.7230010.3.1.4.8323329.12861.1517875242.230728
3892,1.2.276.0.7230010.3.1.4.8323329.13741.1517875247.682421
3893,1.2.276.0.7230010.3.1.4.8323329.2536.1517875173.247002
3894,1.2.276.0.7230010.3.1.4.8323329.11625.1517875233.971407
3895,1.2.276.0.7230010.3.1.4.8323329.4915.1517875185.443034
3896,1.2.276.0.7230010.3.1.4.8323329.32067.1517875158.259505
3897,1.2.276.0.7230010.3.1.4.8323329.11094.1517875230.994731
3898,1.2.276.0.7230010.3.1.4.8323329.3808.1517875179.573433
3899,1.2.276.0.7230010.3.1.4.8323329.11827.1517875235.899133
3900,1.2.276.0.7230010.3.1.4.8323329.32517.1517875160.967178
3901,1.2.276.0.7230010.3.1.4.8323329.5506.1517875188.563919
3902,1.2.276.0.7230010.3.1.4.8323329.4509.1517875183.211958
3903,1.2.276.0.7230010.3.1.4.8323329.4067.1517875180.944040
3904,1.2.276.0.7230010.3.1.4.8323329.5480.1517875188.396626
3905,1.2.276.0.7230010.3.1.4.8323329.4320.1517875182.271396
3906,1.2.276.0.7230010.3.1.4.8323329.1861.1517875169.957761
3907,1.2.276.0.7230010.3.1.4.8323329.12814.1517875241.978596
3908,1.2.276.0.7230010.3.1.4.8323329.3750.1517875179.277848
3909,1.2.276.0.7230010.3.1.4.8323329.4232.1517875181.839448
3910,1.2.276.0.7230010.3.1.4.8323329.10283.1517875222.964622
3911,1.2.276.0.7230010.3.1.4.8323329.3012.1517875175.659346
3912,1.2.276.0.7230010.3.1.4.8323329.10363.1517875223.368553
3913,1.2.276.0.7230010.3.1.4.8323329.4826.1517875185.8660
3914,1.2.276.0.7230010.3.1.4.8323329.10486.1517875223.915304
3915,1.2.276.0.7230010.3.1.4.8323329.3927.1517875180.159231
3916,1.2.276.0.7230010.3.1.4.8323329.4693.1517875184.149553
3917,1.2.276.0.7230010.3.1.4.8323329.12612.1517875240.157409
3918,1.2.276.0.7230010.3.1.4.8323329.12626.1517875240.194792
3919,1.2.276.0.7230010.3.1.4.8323329.11580.1517875233.717684
3920,1.2.276.0.7230010.3.1.4.8323329.1661.1517875168.798873
3921,1.2.276.0.7230010.3.1.4.8323329.4274.1517875182.74309
3922,1.2.276.0.7230010.3.1.4.8323329.12893.1517875242.411685
3923,1.2.276.0.7230010.3.1.4.8323329.12787.1517875241.846610
3924,1.2.276.0.7230010.3.1.4.8323329.14114.1517875249.692540
3925,1.2.276.0.7230010.3.1.4.8323329.11295.1517875232.207763
3926,1.2.276.0.7230010.3.1.4.8323329.11975.1517875236.709659
3927,1.2.276.0.7230010.3.1.4.8323329.13119.1517875243.721952
3928,1.2.276.0.7230010.3.1.4.8323329.1521.1517875168.213792
3929,1.2.276.0.7230010.3.1.4.8323329.1036.1517875166.13055
3930,1.2.276.0.7230010.3.1.4.8323329.32609.1517875161.460309
3931,1.2.276.0.7230010.3.1.4.8323329.11256.1517875231.997174
3932,1.2.276.0.7230010.3.1.4.8323329.2216.1517875171.672164
3933,1.2.276.0.7230010.3.1.4.8323329.13006.1517875242.971526
3934,1.2.276.0.7230010.3.1.4.8323329.4482.1517875183.91802
3935,1.2.276.0.7230010.3.1.4.8323329.11709.1517875234.404815
3936,1.2.276.0.7230010.3.1.4.8323329.4326.1517875182.314811
3937,1.2.276.0.7230010.3.1.4.8323329.12482.1517875239.327262
3938,1.2.276.0.7230010.3.1.4.8323329.32676.1517875161.751758
3939,1.2.276.0.7230010.3.1.4.8323329.10935.1517875228.159433
3940,1.2.276.0.7230010.3.1.4.8323329.2223.1517875171.703020
3941,1.2.276.0.7230010.3.1.4.8323329.14068.1517875249.469382
3942,1.2.276.0.7230010.3.1.4.8323329.1522.1517875168.226236
3943,1.2.276.0.7230010.3.1.4.8323329.5154.1517875186.676872
3944,1.2.276.0.7230010.3.1.4.8323329.11186.1517875231.620611
3945,1.2.276.0.7230010.3.1.4.8323329.13546.1517875246.563787
3946,1.2.276.0.7230010.3.1.4.8323329.32397.1517875160.397743
3947,1.2.276.0.7230010.3.1.4.8323329.4586.1517875183.618893
3948,1.2.276.0.7230010.3.1.4.8323329.10575.1517875224.367392
3949,1.2.276.0.7230010.3.1.4.8323329.11937.1517875236.542384
3950,1.2.276.0.7230010.3.1.4.8323329.5576.1517875188.871028
3951,1.2.276.0.7230010.3.1.4.8323329.14326.1517875251.309899
3952,1.2.276.0.7230010.3.1.4.8323329.32645.1517875161.612568
3953,1.2.276.0.7230010.3.1.4.8323329.12982.1517875242.860537
3954,1.2.276.0.7230010.3.1.4.8323329.5736.1517875189.962744
3955,1.2.276.0.7230010.3.1.4.8323329.13192.1517875244.74917
3956,1.2.276.0.7230010.3.1.4.8323329.13319.1517875244.638504
3957,1.2.276.0.7230010.3.1.4.8323329.1887.1517875170.118095
3958,1.2.276.0.7230010.3.1.4.8323329.13493.1517875245.560964
3959,1.2.276.0.7230010.3.1.4.8323329.12424.1517875239.60767
3960,1.2.276.0.7230010.3.1.4.8323329.4086.1517875181.39558
3961,1.2.276.0.7230010.3.1.4.8323329.13942.1517875248.770371
3962,1.2.276.0.7230010.3.1.4.8323329.32441.1517875160.623389
3963,1.2.276.0.7230010.3.1.4.8323329.391.1517875162.734705
3964,1.2.276.0.7230010.3.1.4.8323329.3798.1517875179.546314
3965,1.2.276.0.7230010.3.1.4.8323329.5337.1517875187.684297
3966,1.2.276.0.7230010.3.1.4.8323329.5244.1517875187.153556
3967,1.2.276.0.7230010.3.1.4.8323329.1772.1517875169.351252
3968,1.2.276.0.7230010.3.1.4.8323329.11610.1517875233.906872
3969,1.2.276.0.7230010.3.1.4.8323329.5303.1517875187.517783
3970,1.2.276.0.7230010.3.1.4.8323329.12414.1517875239.33147
3971,1.2.276.0.7230010.3.1.4.8323329.12801.1517875241.917248
3972,1.2.276.0.7230010.3.1.4.8323329.32445.1517875160.657859
3973,1.2.276.0.7230010.3.1.4.8323329.351.1517875162.512468
3974,1.2.276.0.7230010.3.1.4.8323329.1185.1517875166.703494
3975,1.2.276.0.7230010.3.1.4.8323329.32358.1517875160.213833
3976,1.2.276.0.7230010.3.1.4.8323329.14457.1517875252.207866
3977,1.2.276.0.7230010.3.1.4.8323329.4110.1517875181.152495
3978,1.2.276.0.7230010.3.1.4.8323329.5790.1517875190.692754
3979,1.2.276.0.7230010.3.1.4.8323329.14248.1517875250.416882
3980,1.2.276.0.7230010.3.1.4.8323329.12153.1517875237.720535
3981,1.2.276.0.7230010.3.1.4.8323329.12040.1517875237.58998
3982,1.2.276.0.7230010.3.1.4.8323329.5701.1517875189.663128
3983,1.2.276.0.7230010.3.1.4.8323329.10009.1517875220.958288
3984,1.2.276.0.7230010.3.1.4.8323329.2411.1517875172.597759
3985,1.2.276.0.7230010.3.1.4.8323329.32277.1517875159.327185
3986,1.2.276.0.7230010.3.1.4.8323329.3876.1517875179.942573
3987,1.2.276.0.7230010.3.1.4.8323329.11925.1517875236.479574
3988,1.2.276.0.7230010.3.1.4.8323329.1070.1517875166.153175
3989,1.2.276.0.7230010.3.1.4.8323329.1195.1517875166.750726
3990,1.2.276.0.7230010.3.1.4.8323329.11673.1517875234.249925
3991,1.2.276.0.7230010.3.1.4.8323329.1760.1517875169.291189
3992,1.2.276.0.7230010.3.1.4.8323329.2273.1517875171.903276
3993,1.2.276.0.7230010.3.1.4.8323329.5674.1517875189.430619
3994,1.2.276.0.7230010.3.1.4.8323329.32597.1517875161.398361
3995,1.2.276.0.7230010.3.1.4.8323329.3077.1517875175.944825
3996,1.2.276.0.7230010.3.1.4.8323329.32009.1517875157.992213
3997,1.2.276.0.7230010.3.1.4.8323329.14435.1517875252.97906
3998,1.2.276.0.7230010.3.1.4.8323329.13791.1517875247.993269
3999,1.2.276.0.7230010.3.1.4.8323329.3883.1517875179.970146
4000,1.2.276.0.7230010.3.1.4.8323329.32528.1517875161.7055
4001,1.2.276.0.7230010.3.1.4.8323329.10798.1517875225.673226
4002,1.2.276.0.7230010.3.1.4.8323329.14357.1517875251.724348
4003,1.2.276.0.7230010.3.1.4.8323329.12921.1517875242.528962
4004,1.2.276.0.7230010.3.1.4.8323329.14159.1517875249.913728
4005,1.2.276.0.7230010.3.1.4.8323329.12636.1517875240.809095
4006,1.2.276.0.7230010.3.1.4.8323329.2019.1517875170.727326
4007,1.2.276.0.7230010.3.1.4.8323329.2319.1517875172.165772
4008,1.2.276.0.7230010.3.1.4.8323329.3325.1517875177.265861
4009,1.2.276.0.7230010.3.1.4.8323329.13504.1517875245.614553
4010,1.2.276.0.7230010.3.1.4.8323329.463.1517875163.62182
4011,1.2.276.0.7230010.3.1.4.8323329.4241.1517875181.865401
4012,1.2.276.0.7230010.3.1.4.8323329.3084.1517875175.991018
4013,1.2.276.0.7230010.3.1.4.8323329.4872.1517875185.186603
4014,1.2.276.0.7230010.3.1.4.8323329.2831.1517875174.946949
4015,1.2.276.0.7230010.3.1.4.8323329.13574.1517875246.673937
4016,1.2.276.0.7230010.3.1.4.8323329.4563.1517875183.445855
4017,1.2.276.0.7230010.3.1.4.8323329.13857.1517875248.329805
4018,1.2.276.0.7230010.3.1.4.8323329.4107.1517875181.145625
4019,1.2.276.0.7230010.3.1.4.8323329.3377.1517875177.561423
4020,1.2.276.0.7230010.3.1.4.8323329.13100.1517875243.600238
4021,1.2.276.0.7230010.3.1.4.8323329.5106.1517875186.442260
4022,1.2.276.0.7230010.3.1.4.8323329.3392.1517875177.636453
4023,1.2.276.0.7230010.3.1.4.8323329.31892.1517875157.349249
4024,1.2.276.0.7230010.3.1.4.8323329.5596.1517875188.962293
4025,1.2.276.0.7230010.3.1.4.8323329.32226.1517875159.112159
4026,1.2.276.0.7230010.3.1.4.8323329.11943.1517875236.566279
4027,1.2.276.0.7230010.3.1.4.8323329.3248.1517875176.867764
4028,1.2.276.0.7230010.3.1.4.8323329.11555.1517875233.584507
4029,1.2.276.0.7230010.3.1.4.8323329.2127.1517875171.282254
4030,1.2.276.0.7230010.3.1.4.8323329.4542.1517875183.374166
4031,1.2.276.0.7230010.3.1.4.8323329.31713.1517875156.424918
4032,1.2.276.0.7230010.3.1.4.8323329.32453.1517875160.693238
4033,1.2.276.0.7230010.3.1.4.8323329.4858.1517875185.143840
4034,1.2.276.0.7230010.3.1.4.8323329.1732.1517875169.156805
4035,1.2.276.0.7230010.3.1.4.8323329.2829.1517875174.948323
4036,1.2.276.0.7230010.3.1.4.8323329.4341.1517875182.370331
4037,1.2.276.0.7230010.3.1.4.8323329.32547.1517875161.119001
4038,1.2.276.0.7230010.3.1.4.8323329.4969.1517875185.754340
4039,1.2.276.0.7230010.3.1.4.8323329.10081.1517875221.868352
4040,1.2.276.0.7230010.3.1.4.8323329.13548.1517875246.580487
4041,1.2.276.0.7230010.3.1.4.8323329.32278.1517875159.329760
4042,1.2.276.0.7230010.3.1.4.8323329.32652.1517875161.641603
4043,1.2.276.0.7230010.3.1.4.8323329.5295.1517875187.470106
4044,1.2.276.0.7230010.3.1.4.8323329.3100.1517875176.93973
4045,1.2.276.0.7230010.3.1.4.8323329.11419.1517875232.851105
4046,1.2.276.0.7230010.3.1.4.8323329.32287.1517875159.439426
4047,1.2.276.0.7230010.3.1.4.8323329.11950.1517875236.608277
4048,1.2.276.0.7230010.3.1.4.8323329.3894.1517875180.4967
4049,1.2.276.0.7230010.3.1.4.8323329.3703.1517875179.73514
4050,1.2.276.0.7230010.3.1.4.8323329.1802.1517875169.619424
4051,1.2.276.0.7230010.3.1.4.8323329.14437.1517875252.102691
4052,1.2.276.0.7230010.3.1.4.8323329.12190.1517875237.896055
4053,1.2.276.0.7230010.3.1.4.8323329.31792.1517875156.866830
4054,1.2.276.0.7230010.3.1.4.8323329.12718.1517875241.304950
4055,1.2.276.0.7230010.3.1.4.8323329.10884.1517875226.103022
4056,1.2.276.0.7230010.3.1.4.8323329.10889.1517875226.129819
4057,1.2.276.0.7230010.3.1.4.8323329.13154.1517875243.909638
4058,1.2.276.0.7230010.3.1.4.8323329.32236.1517875159.175562
4059,1.2.276.0.7230010.3.1.4.8323329.4178.1517875181.526812
4060,1.2.276.0.7230010.3.1.4.8323329.10890.1517875226.133125
4061,1.2.276.0.7230010.3.1.4.8323329.13424.1517875245.251035
4062,1.2.276.0.7230010.3.1.4.8323329.11430.1517875232.901712
4063,1.2.276.0.7230010.3.1.4.8323329.12789.1517875241.863581
4064,1.2.276.0.7230010.3.1.4.8323329.321.1517875162.374614
4065,1.2.276.0.7230010.3.1.4.8323329.2401.1517875172.546991
4066,1.2.276.0.7230010.3.1.4.8323329.3797.1517875179.534228
4067,1.2.276.0.7230010.3.1.4.8323329.13362.1517875244.839523
4068,1.2.276.0.7230010.3.1.4.8323329.32031.1517875158.111139
4069,1.2.276.0.7230010.3.1.4.8323329.11720.1517875234.468290
4070,1.2.276.0.7230010.3.1.4.8323329.32339.1517875160.124227
4071,1.2.276.0.7230010.3.1.4.8323329.32605.1517875161.442685
4072,1.2.276.0.7230010.3.1.4.8323329.1014.1517875165.916103
4073,1.2.276.0.7230010.3.1.4.8323329.1835.1517875169.848480
4074,1.2.276.0.7230010.3.1.4.8323329.5174.1517875186.806078
4075,1.2.276.0.7230010.3.1.4.8323329.10869.1517875226.41725
4076,1.2.276.0.7230010.3.1.4.8323329.12959.1517875242.721097
4077,1.2.276.0.7230010.3.1.4.8323329.3514.1517875178.176496
4078,1.2.276.0.7230010.3.1.4.8323329.13714.1517875247.346992
4079,1.2.276.0.7230010.3.1.4.8323329.4311.1517875182.219641
4080,1.2.276.0.7230010.3.1.4.8323329.13496.1517875245.572602
4081,1.2.276.0.7230010.3.1.4.8323329.10707.1517875225.189898
4082,1.2.276.0.7230010.3.1.4.8323329.32099.1517875158.432266
4083,1.2.276.0.7230010.3.1.4.8323329.4069.1517875180.960742
4084,1.2.276.0.7230010.3.1.4.8323329.13166.1517875243.972277
4085,1.2.276.0.7230010.3.1.4.8323329.10576.1517875224.381916
4086,1.2.276.0.7230010.3.1.4.8323329.4832.1517875185.36480
4087,1.2.276.0.7230010.3.1.4.8323329.4718.1517875184.290003
4088,1.2.276.0.7230010.3.1.4.8323329.32179.1517875158.920526
4089,1.2.276.0.7230010.3.1.4.8323329.1129.1517875166.419577
4090,1.2.276.0.7230010.3.1.4.8323329.2897.1517875175.270439
4091,1.2.276.0.7230010.3.1.4.8323329.1581.1517875168.489637
4092,1.2.276.0.7230010.3.1.4.8323329.5168.1517875186.763362
4093,1.2.276.0.7230010.3.1.4.8323329.31714.1517875156.437163
4094,1.2.276.0.7230010.3.1.4.8323329.31712.1517875156.434784
4095,1.2.276.0.7230010.3.1.4.8323329.10561.1517875224.274935
4096,1.2.276.0.7230010.3.1.4.8323329.10311.1517875223.102284
4097,1.2.276.0.7230010.3.1.4.8323329.4861.1517875185.147644
4098,1.2.276.0.7230010.3.1.4.8323329.31951.1517875157.659578
4099,1.2.276.0.7230010.3.1.4.8323329.10922.1517875227.936053
4100,1.2.276.0.7230010.3.1.4.8323329.10701.1517875225.156682
4101,1.2.276.0.7230010.3.1.4.8323329.12079.1517875237.258665
4102,1.2.276.0.7230010.3.1.4.8323329.31957.1517875157.676113
4103,1.2.276.0.7230010.3.1.4.8323329.4202.1517875181.695624
4104,1.2.276.0.7230010.3.1.4.8323329.4101.1517875181.137001
4105,1.2.276.0.7230010.3.1.4.8323329.12336.1517875238.636145
4106,1.2.276.0.7230010.3.1.4.8323329.4686.1517875184.116004
4107,1.2.276.0.7230010.3.1.4.8323329.12472.1517875239.272389
4108,1.2.276.0.7230010.3.1.4.8323329.3462.1517875177.935557
4109,1.2.276.0.7230010.3.1.4.8323329.12856.1517875242.202753
4110,1.2.276.0.7230010.3.1.4.8323329.3132.1517875176.260069
4111,1.2.276.0.7230010.3.1.4.8323329.5723.1517875189.764583
4112,1.2.276.0.7230010.3.1.4.8323329.10526.1517875224.127073
4113,1.2.276.0.7230010.3.1.4.8323329.4127.1517875181.246321
4114,1.2.276.0.7230010.3.1.4.8323329.2706.1517875174.145188
4115,1.2.276.0.7230010.3.1.4.8323329.14478.1517875252.293477
4116,1.2.276.0.7230010.3.1.4.8323329.11421.1517875232.860080
4117,1.2.276.0.7230010.3.1.4.8323329.2007.1517875170.668750
4118,1.2.276.0.7230010.3.1.4.8323329.11269.1517875232.58018
4119,1.2.276.0.7230010.3.1.4.8323329.11521.1517875233.343314
4120,1.2.276.0.7230010.3.1.4.8323329.1602.1517875168.545257
4121,1.2.276.0.7230010.3.1.4.8323329.12430.1517875239.83386
4122,1.2.276.0.7230010.3.1.4.8323329.512.1517875163.263758
4123,1.2.276.0.7230010.3.1.4.8323329.12797.1517875241.906130
4124,1.2.276.0.7230010.3.1.4.8323329.5526.1517875188.673051
4125,1.2.276.0.7230010.3.1.4.8323329.14276.1517875250.535237
4126,1.2.276.0.7230010.3.1.4.8323329.32223.1517875159.89009
4127,1.2.276.0.7230010.3.1.4.8323329.1863.1517875169.960861
4128,1.2.276.0.7230010.3.1.4.8323329.3312.1517875177.203912
4129,1.2.276.0.7230010.3.1.4.8323329.32733.1517875162.40394
4130,1.2.276.0.7230010.3.1.4.8323329.543.1517875163.370062
4131,1.2.276.0.7230010.3.1.4.8323329.1813.1517875169.699160
4132,1.2.276.0.7230010.3.1.4.8323329.32071.1517875158.276518
4133,1.2.276.0.7230010.3.1.4.8323329.3095.1517875176.71736
4134,1.2.276.0.7230010.3.1.4.8323329.1428.1517875167.716914
4135,1.2.276.0.7230010.3.1.4.8323329.5012.1517875185.962358
4136,1.2.276.0.7230010.3.1.4.8323329.31948.1517875157.640232
4137,1.2.276.0.7230010.3.1.4.8323329.4992.1517875185.874863
4138,1.2.276.0.7230010.3.1.4.8323329.12726.1517875241.448800
4139,1.2.276.0.7230010.3.1.4.8323329.3256.1517875176.943202
4140,1.2.276.0.7230010.3.1.4.8323329.4095.1517875181.100671
4141,1.2.276.0.7230010.3.1.4.8323329.3049.1517875175.791484
4142,1.2.276.0.7230010.3.1.4.8323329.13692.1517875247.258127
4143,1.2.276.0.7230010.3.1.4.8323329.3421.1517875177.781044
4144,1.2.276.0.7230010.3.1.4.8323329.2899.1517875175.276004
4145,1.2.276.0.7230010.3.1.4.8323329.12136.1517875237.607468
4146,1.2.276.0.7230010.3.1.4.8323329.4808.1517875184.910921
4147,1.2.276.0.7230010.3.1.4.8323329.3143.1517875176.309314
4148,1.2.276.0.7230010.3.1.4.8323329.2270.1517875171.880924
4149,1.2.276.0.7230010.3.1.4.8323329.13502.1517875245.600555
4150,1.2.276.0.7230010.3.1.4.8323329.13901.1517875248.564854
4151,1.2.276.0.7230010.3.1.4.8323329.4680.1517875184.92637
4152,1.2.276.0.7230010.3.1.4.8323329.12610.1517875240.125714
4153,1.2.276.0.7230010.3.1.4.8323329.13156.1517875243.940808
4154,1.2.276.0.7230010.3.1.4.8323329.5256.1517875187.196454
4155,1.2.276.0.7230010.3.1.4.8323329.3589.1517875178.587324
4156,1.2.276.0.7230010.3.1.4.8323329.10673.1517875224.2651
4157,1.2.276.0.7230010.3.1.4.8323329.3970.1517875180.400485
4158,1.2.276.0.7230010.3.1.4.8323329.10656.1517875224.911682
4159,1.2.276.0.7230010.3.1.4.8323329.10015.1517875220.981738
4160,1.2.276.0.7230010.3.1.4.8323329.5148.1517875186.655088
4161,1.2.276.0.7230010.3.1.4.8323329.4359.1517875182.466787
4162,1.2.276.0.7230010.3.1.4.8323329.2976.1517875175.516337
4163,1.2.276.0.7230010.3.1.4.8323329.11079.1517875230.923141
4164,1.2.276.0.7230010.3.1.4.8323329.2241.1517875171.775300
4165,1.2.276.0.7230010.3.1.4.8323329.4730.1517875184.372018
4166,1.2.276.0.7230010.3.1.4.8323329.10083.1517875221.883874
4167,1.2.276.0.7230010.3.1.4.8323329.3705.1517875179.81759
4168,1.2.276.0.7230010.3.1.4.8323329.12523.1517875239.521711
4169,1.2.276.0.7230010.3.1.4.8323329.32487.1517875160.825255
4170,1.2.276.0.7230010.3.1.4.8323329.1372.1517875167.438116
4171,1.2.276.0.7230010.3.1.4.8323329.10545.1517875224.212907
4172,1.2.276.0.7230010.3.1.4.8323329.4706.1517875184.240235
4173,1.2.276.0.7230010.3.1.4.8323329.4777.1517875184.715485
4174,1.2.276.0.7230010.3.1.4.8323329.14385.1517875251.851725
4175,1.2.276.0.7230010.3.1.4.8323329.13194.1517875244.88168
4176,1.2.276.0.7230010.3.1.4.8323329.3488.1517875178.54797
4177,1.2.276.0.7230010.3.1.4.8323329.3728.1517875179.172751
4178,1.2.276.0.7230010.3.1.4.8323329.2178.1517875171.499245
4179,1.2.276.0.7230010.3.1.4.8323329.31703.1517875156.389326
4180,1.2.276.0.7230010.3.1.4.8323329.14105.1517875249.642593
4181,1.2.276.0.7230010.3.1.4.8323329.14456.1517875252.196360
4182,1.2.276.0.7230010.3.1.4.8323329.1244.1517875166.954551
4183,1.2.276.0.7230010.3.1.4.8323329.31809.1517875156.963699
4184,1.2.276.0.7230010.3.1.4.8323329.32186.1517875158.929340
4185,1.2.276.0.7230010.3.1.4.8323329.13087.1517875243.526441
4186,1.2.276.0.7230010.3.1.4.8323329.11358.1517875232.574927
4187,1.2.276.0.7230010.3.1.4.8323329.1982.1517875170.541372
4188,1.2.276.0.7230010.3.1.4.8323329.12295.1517875238.429632
4189,1.2.276.0.7230010.3.1.4.8323329.11524.1517875233.358111
4190,1.2.276.0.7230010.3.1.4.8323329.2092.1517875171.129723
4191,1.2.276.0.7230010.3.1.4.8323329.31728.1517875156.498082
4192,1.2.276.0.7230010.3.1.4.8323329.11423.1517875232.869116
4193,1.2.276.0.7230010.3.1.4.8323329.1577.1517875168.477894
4194,1.2.276.0.7230010.3.1.4.8323329.32274.1517875159.326432
4195,1.2.276.0.7230010.3.1.4.8323329.14334.1517875251.367307
4196,1.2.276.0.7230010.3.1.4.8323329.10826.1517875225.797349
4197,1.2.276.0.7230010.3.1.4.8323329.5287.1517875187.393932
4198,1.2.276.0.7230010.3.1.4.8323329.32386.1517875160.330527
4199,1.2.276.0.7230010.3.1.4.8323329.11604.1517875233.868943
4200,1.2.276.0.7230010.3.1.4.8323329.393.1517875162.769413
4201,1.2.276.0.7230010.3.1.4.8323329.10960.1517875228.653065
4202,1.2.276.0.7230010.3.1.4.8323329.2632.1517875173.802202
4203,1.2.276.0.7230010.3.1.4.8323329.1665.1517875168.814837
4204,1.2.276.0.7230010.3.1.4.8323329.13522.1517875246.427909
4205,1.2.276.0.7230010.3.1.4.8323329.3298.1517875177.148786
4206,1.2.276.0.7230010.3.1.4.8323329.1194.1517875166.726624
4207,1.2.276.0.7230010.3.1.4.8323329.13545.1517875246.567604
4208,1.2.276.0.7230010.3.1.4.8323329.1953.1517875170.401502
4209,1.2.276.0.7230010.3.1.4.8323329.1212.1517875166.819496
4210,1.2.276.0.7230010.3.1.4.8323329.13317.1517875244.626416
4211,1.2.276.0.7230010.3.1.4.8323329.1850.1517875169.925005
4212,1.2.276.0.7230010.3.1.4.8323329.5124.1517875186.526805
4213,1.2.276.0.7230010.3.1.4.8323329.2615.1517875173.725633
4214,1.2.276.0.7230010.3.1.4.8323329.10306.1517875223.80016
4215,1.2.276.0.7230010.3.1.4.8323329.32546.1517875161.116417
4216,1.2.276.0.7230010.3.1.4.8323329.11195.1517875231.661083
4217,1.2.276.0.7230010.3.1.4.8323329.2721.1517875174.253304
4218,1.2.276.0.7230010.3.1.4.8323329.5151.1517875186.658560
4219,1.2.276.0.7230010.3.1.4.8323329.1805.1517875169.650570
4220,1.2.276.0.7230010.3.1.4.8323329.3430.1517875177.809989
