,Folds
5621,1.2.276.0.7230010.3.1.4.8323329.13661.1517875247.95257
5622,1.2.276.0.7230010.3.1.4.8323329.13550.1517875246.575918
5623,1.2.276.0.7230010.3.1.4.8323329.11474.1517875233.108356
5624,1.2.276.0.7230010.3.1.4.8323329.10825.1517875225.796519
5625,1.2.276.0.7230010.3.1.4.8323329.2845.1517875175.50764
5626,1.2.276.0.7230010.3.1.4.8323329.2080.1517875171.55102
5627,1.2.276.0.7230010.3.1.4.8323329.11057.1517875230.507578
5628,1.2.276.0.7230010.3.1.4.8323329.14436.1517875252.99061
5629,1.2.276.0.7230010.3.1.4.8323329.4774.1517875184.701711
5630,1.2.276.0.7230010.3.1.4.8323329.10673.1517875224.2651
5631,1.2.276.0.7230010.3.1.4.8323329.5029.1517875186.40650
5632,1.2.276.0.7230010.3.1.4.8323329.10277.1517875222.949665
5633,1.2.276.0.7230010.3.1.4.8323329.12671.1517875241.63757
5634,1.2.276.0.7230010.3.1.4.8323329.11864.1517875236.86380
5635,1.2.276.0.7230010.3.1.4.8323329.32173.1517875158.865051
5636,1.2.276.0.7230010.3.1.4.8323329.11074.1517875230.897616
5637,1.2.276.0.7230010.3.1.4.8323329.10622.1517875224.582455
5638,1.2.276.0.7230010.3.1.4.8323329.2893.1517875175.256130
5639,1.2.276.0.7230010.3.1.4.8323329.12672.1517875241.65878
5640,1.2.276.0.7230010.3.1.4.8323329.2995.1517875175.606037
5641,1.2.276.0.7230010.3.1.4.8323329.31782.1517875156.802710
5642,1.2.276.0.7230010.3.1.4.8323329.13404.1517875245.162172
5643,1.2.276.0.7230010.3.1.4.8323329.3289.1517875177.113690
5644,1.2.276.0.7230010.3.1.4.8323329.3579.1517875178.541490
5645,1.2.276.0.7230010.3.1.4.8323329.31658.1517875156.173049
5646,1.2.276.0.7230010.3.1.4.8323329.32530.1517875161.15330
5647,1.2.276.0.7230010.3.1.4.8323329.14503.1517875252.422268
5648,1.2.276.0.7230010.3.1.4.8323329.2731.1517875174.307571
5649,1.2.276.0.7230010.3.1.4.8323329.13290.1517875244.527622
5650,1.2.276.0.7230010.3.1.4.8323329.3254.1517875176.904725
5651,1.2.276.0.7230010.3.1.4.8323329.10691.1517875225.96424
5652,1.2.276.0.7230010.3.1.4.8323329.10954.1517875228.456083
5653,1.2.276.0.7230010.3.1.4.8323329.3596.1517875178.612003
5654,1.2.276.0.7230010.3.1.4.8323329.12697.1517875241.227751
5655,1.2.276.0.7230010.3.1.4.8323329.2874.1517875175.174019
5656,1.2.276.0.7230010.3.1.4.8323329.1594.1517875168.538310
5657,1.2.276.0.7230010.3.1.4.8323329.4327.1517875182.309148
5658,1.2.276.0.7230010.3.1.4.8323329.1722.1517875169.105378
5659,1.2.276.0.7230010.3.1.4.8323329.4599.1517875183.671121
5660,1.2.276.0.7230010.3.1.4.8323329.1230.1517875166.881841
5661,1.2.276.0.7230010.3.1.4.8323329.4922.1517875185.487285
5662,1.2.276.0.7230010.3.1.4.8323329.14204.1517875250.228481
5663,1.2.276.0.7230010.3.1.4.8323329.13350.1517875244.769620
5664,1.2.276.0.7230010.3.1.4.8323329.11765.1517875234.686228
5665,1.2.276.0.7230010.3.1.4.8323329.4973.1517875185.786978
5666,1.2.276.0.7230010.3.1.4.8323329.13092.1517875243.583622
5667,1.2.276.0.7230010.3.1.4.8323329.2019.1517875170.727326
5668,1.2.276.0.7230010.3.1.4.8323329.336.1517875162.443786
5669,1.2.276.0.7230010.3.1.4.8323329.13752.1517875247.730137
5670,1.2.276.0.7230010.3.1.4.8323329.1655.1517875168.771407
5671,1.2.276.0.7230010.3.1.4.8323329.14373.1517875251.805345
5672,1.2.276.0.7230010.3.1.4.8323329.12202.1517875237.945086
5673,1.2.276.0.7230010.3.1.4.8323329.493.1517875163.179733
5674,1.2.276.0.7230010.3.1.4.8323329.12676.1517875241.80635
5675,1.2.276.0.7230010.3.1.4.8323329.14460.1517875252.208684
5676,1.2.276.0.7230010.3.1.4.8323329.3267.1517875176.976359
5677,1.2.276.0.7230010.3.1.4.8323329.4629.1517875183.838757
5678,1.2.276.0.7230010.3.1.4.8323329.14181.1517875250.134695
5679,1.2.276.0.7230010.3.1.4.8323329.2697.1517875174.97170
5680,1.2.276.0.7230010.3.1.4.8323329.11316.1517875232.292238
5681,1.2.276.0.7230010.3.1.4.8323329.3667.1517875178.912437
5682,1.2.276.0.7230010.3.1.4.8323329.10145.1517875222.327605
5683,1.2.276.0.7230010.3.1.4.8323329.12653.1517875240.983727
5684,1.2.276.0.7230010.3.1.4.8323329.13796.1517875247.927
5685,1.2.276.0.7230010.3.1.4.8323329.4292.1517875182.149757
5686,1.2.276.0.7230010.3.1.4.8323329.32021.1517875158.56606
5687,1.2.276.0.7230010.3.1.4.8323329.13441.1517875245.342065
5688,1.2.276.0.7230010.3.1.4.8323329.12475.1517875239.287746
5689,1.2.276.0.7230010.3.1.4.8323329.5009.1517875185.946301
5690,1.2.276.0.7230010.3.1.4.8323329.2295.1517875171.987286
5691,1.2.276.0.7230010.3.1.4.8323329.32227.1517875159.114990
5692,1.2.276.0.7230010.3.1.4.8323329.539.1517875163.351603
5693,1.2.276.0.7230010.3.1.4.8323329.11867.1517875236.101413
5694,1.2.276.0.7230010.3.1.4.8323329.5338.1517875187.681037
5695,1.2.276.0.7230010.3.1.4.8323329.14550.1517875252.649646
5696,1.2.276.0.7230010.3.1.4.8323329.31754.1517875156.625088
5697,1.2.276.0.7230010.3.1.4.8323329.32672.1517875161.739529
5698,1.2.276.0.7230010.3.1.4.8323329.3958.1517875180.342122
5699,1.2.276.0.7230010.3.1.4.8323329.5675.1517875189.436157
5700,1.2.276.0.7230010.3.1.4.8323329.1061.1517875166.104673
5701,1.2.276.0.7230010.3.1.4.8323329.4223.1517875181.791212
5702,1.2.276.0.7230010.3.1.4.8323329.13354.1517875244.801264
5703,1.2.276.0.7230010.3.1.4.8323329.14011.1517875249.125915
5704,1.2.276.0.7230010.3.1.4.8323329.3501.1517875178.121808
5705,1.2.276.0.7230010.3.1.4.8323329.32066.1517875158.253836
5706,1.2.276.0.7230010.3.1.4.8323329.4021.1517875180.686948
5707,1.2.276.0.7230010.3.1.4.8323329.5631.1517875189.211969
5708,1.2.276.0.7230010.3.1.4.8323329.2856.1517875175.107197
5709,1.2.276.0.7230010.3.1.4.8323329.13815.1517875248.81447
5710,1.2.276.0.7230010.3.1.4.8323329.4778.1517875184.718992
5711,1.2.276.0.7230010.3.1.4.8323329.14295.1517875250.618558
5712,1.2.276.0.7230010.3.1.4.8323329.1676.1517875168.871500
5713,1.2.276.0.7230010.3.1.4.8323329.13344.1517875244.736984
5714,1.2.276.0.7230010.3.1.4.8323329.31895.1517875157.361607
5715,1.2.276.0.7230010.3.1.4.8323329.3440.1517875177.845463
5716,1.2.276.0.7230010.3.1.4.8323329.14106.1517875249.648711
5717,1.2.276.0.7230010.3.1.4.8323329.4056.1517875180.905483
5718,1.2.276.0.7230010.3.1.4.8323329.5013.1517875185.957150
5719,1.2.276.0.7230010.3.1.4.8323329.10110.1517875222.142071
5720,1.2.276.0.7230010.3.1.4.8323329.5446.1517875188.185475
5721,1.2.276.0.7230010.3.1.4.8323329.12318.1517875238.551807
5722,1.2.276.0.7230010.3.1.4.8323329.2127.1517875171.282254
5723,1.2.276.0.7230010.3.1.4.8323329.13440.1517875245.328190
5724,1.2.276.0.7230010.3.1.4.8323329.31778.1517875156.797052
5725,1.2.276.0.7230010.3.1.4.8323329.1060.1517875166.102302
5726,1.2.276.0.7230010.3.1.4.8323329.5593.1517875188.929642
5727,1.2.276.0.7230010.3.1.4.8323329.12991.1517875242.902172
5728,1.2.276.0.7230010.3.1.4.8323329.4967.1517875185.734258
5729,1.2.276.0.7230010.3.1.4.8323329.32732.1517875162.44013
5730,1.2.276.0.7230010.3.1.4.8323329.4679.1517875184.95876
5731,1.2.276.0.7230010.3.1.4.8323329.10886.1517875226.117613
5732,1.2.276.0.7230010.3.1.4.8323329.13502.1517875245.600555
5733,1.2.276.0.7230010.3.1.4.8323329.1982.1517875170.541372
5734,1.2.276.0.7230010.3.1.4.8323329.14366.1517875251.770073
5735,1.2.276.0.7230010.3.1.4.8323329.10564.1517875224.291850
5736,1.2.276.0.7230010.3.1.4.8323329.3749.1517875179.275948
5737,1.2.276.0.7230010.3.1.4.8323329.14173.1517875250.95417
5738,1.2.276.0.7230010.3.1.4.8323329.14009.1517875249.111902
5739,1.2.276.0.7230010.3.1.4.8323329.12010.1517875236.883979
5740,1.2.276.0.7230010.3.1.4.8323329.2103.1517875171.193199
5741,1.2.276.0.7230010.3.1.4.8323329.11718.1517875234.443942
5742,1.2.276.0.7230010.3.1.4.8323329.4678.1517875184.85774
5743,1.2.276.0.7230010.3.1.4.8323329.13704.1517875247.297857
5744,1.2.276.0.7230010.3.1.4.8323329.14511.1517875252.461370
5745,1.2.276.0.7230010.3.1.4.8323329.12928.1517875242.568516
5746,1.2.276.0.7230010.3.1.4.8323329.1285.1517875167.137313
5747,1.2.276.0.7230010.3.1.4.8323329.544.1517875163.377294
5748,1.2.276.0.7230010.3.1.4.8323329.10878.1517875226.103951
5749,1.2.276.0.7230010.3.1.4.8323329.12864.1517875242.244153
5750,1.2.276.0.7230010.3.1.4.8323329.13414.1517875245.204513
5751,1.2.276.0.7230010.3.1.4.8323329.3885.1517875179.979789
5752,1.2.276.0.7230010.3.1.4.8323329.14358.1517875251.712221
5753,1.2.276.0.7230010.3.1.4.8323329.31988.1517875157.881392
5754,1.2.276.0.7230010.3.1.4.8323329.2750.1517875174.469087
5755,1.2.276.0.7230010.3.1.4.8323329.11745.1517875234.564464
5756,1.2.276.0.7230010.3.1.4.8323329.31932.1517875157.545946
5757,1.2.276.0.7230010.3.1.4.8323329.5243.1517875187.148872
5758,1.2.276.0.7230010.3.1.4.8323329.12013.1517875236.896778
5759,1.2.276.0.7230010.3.1.4.8323329.12888.1517875242.376758
5760,1.2.276.0.7230010.3.1.4.8323329.10723.1517875225.300620
5761,1.2.276.0.7230010.3.1.4.8323329.13276.1517875244.459207
5762,1.2.276.0.7230010.3.1.4.8323329.13670.1517875247.130398
5763,1.2.276.0.7230010.3.1.4.8323329.13214.1517875244.169305
5764,1.2.276.0.7230010.3.1.4.8323329.11613.1517875233.920962
5765,1.2.276.0.7230010.3.1.4.8323329.5504.1517875188.554055
5766,1.2.276.0.7230010.3.1.4.8323329.3700.1517875179.46189
5767,1.2.276.0.7230010.3.1.4.8323329.4860.1517875185.145872
5768,1.2.276.0.7230010.3.1.4.8323329.31813.1517875156.997205
5769,1.2.276.0.7230010.3.1.4.8323329.13978.1517875248.944736
5770,1.2.276.0.7230010.3.1.4.8323329.3550.1517875178.367616
5771,1.2.276.0.7230010.3.1.4.8323329.12290.1517875238.398022
5772,1.2.276.0.7230010.3.1.4.8323329.2238.1517875171.755240
5773,1.2.276.0.7230010.3.1.4.8323329.13733.1517875247.635331
5774,1.2.276.0.7230010.3.1.4.8323329.2032.1517875170.787226
5775,1.2.276.0.7230010.3.1.4.8323329.4149.1517875181.364853
5776,1.2.276.0.7230010.3.1.4.8323329.10626.1517875224.599910
5777,1.2.276.0.7230010.3.1.4.8323329.2905.1517875175.305921
5778,1.2.276.0.7230010.3.1.4.8323329.13569.1517875246.653878
5779,1.2.276.0.7230010.3.1.4.8323329.13120.1517875243.751387
5780,1.2.276.0.7230010.3.1.4.8323329.2568.1517875173.455483
5781,1.2.276.0.7230010.3.1.4.8323329.12876.1517875242.312231
5782,1.2.276.0.7230010.3.1.4.8323329.4495.1517875183.143425
5783,1.2.276.0.7230010.3.1.4.8323329.13464.1517875245.446334
5784,1.2.276.0.7230010.3.1.4.8323329.11246.1517875231.952753
5785,1.2.276.0.7230010.3.1.4.8323329.32607.1517875161.452804
5786,1.2.276.0.7230010.3.1.4.8323329.2358.1517875172.333425
5787,1.2.276.0.7230010.3.1.4.8323329.3020.1517875175.695177
5788,1.2.276.0.7230010.3.1.4.8323329.11923.1517875236.496214
5789,1.2.276.0.7230010.3.1.4.8323329.32097.1517875158.424365
5790,1.2.276.0.7230010.3.1.4.8323329.12643.1517875240.938834
5791,1.2.276.0.7230010.3.1.4.8323329.11152.1517875231.426864
5792,1.2.276.0.7230010.3.1.4.8323329.12683.1517875241.153437
5793,1.2.276.0.7230010.3.1.4.8323329.10261.1517875222.888235
5794,1.2.276.0.7230010.3.1.4.8323329.12582.1517875239.890405
5795,1.2.276.0.7230010.3.1.4.8323329.13919.1517875248.649264
5796,1.2.276.0.7230010.3.1.4.8323329.3929.1517875180.174750
5797,1.2.276.0.7230010.3.1.4.8323329.12583.1517875239.890252
5798,1.2.276.0.7230010.3.1.4.8323329.10387.1517875223.475144
5799,1.2.276.0.7230010.3.1.4.8323329.1288.1517875167.131713
5800,1.2.276.0.7230010.3.1.4.8323329.2068.1517875170.991538
5801,1.2.276.0.7230010.3.1.4.8323329.10188.1517875222.537325
5802,1.2.276.0.7230010.3.1.4.8323329.32112.1517875158.497648
5803,1.2.276.0.7230010.3.1.4.8323329.14479.1517875252.303861
5804,1.2.276.0.7230010.3.1.4.8323329.14587.1517875252.862304
5805,1.2.276.0.7230010.3.1.4.8323329.10607.1517875224.529205
5806,1.2.276.0.7230010.3.1.4.8323329.14589.1517875252.859986
5807,1.2.276.0.7230010.3.1.4.8323329.2138.1517875171.323420
5808,1.2.276.0.7230010.3.1.4.8323329.2345.1517875172.290155
5809,1.2.276.0.7230010.3.1.4.8323329.2075.1517875171.27414
5810,1.2.276.0.7230010.3.1.4.8323329.11121.1517875231.258211
5811,1.2.276.0.7230010.3.1.4.8323329.4863.1517875185.163456
5812,1.2.276.0.7230010.3.1.4.8323329.11114.1517875231.234681
5813,1.2.276.0.7230010.3.1.4.8323329.10957.1517875228.568363
5814,1.2.276.0.7230010.3.1.4.8323329.4488.1517875183.123685
5815,1.2.276.0.7230010.3.1.4.8323329.31934.1517875157.561952
5816,1.2.276.0.7230010.3.1.4.8323329.13387.1517875245.89797
5817,1.2.276.0.7230010.3.1.4.8323329.12168.1517875237.802637
5818,1.2.276.0.7230010.3.1.4.8323329.10005.1517875220.958951
5819,1.2.276.0.7230010.3.1.4.8323329.4542.1517875183.374166
5820,1.2.276.0.7230010.3.1.4.8323329.3810.1517875179.573150
5821,1.2.276.0.7230010.3.1.4.8323329.3335.1517875177.319000
5822,1.2.276.0.7230010.3.1.4.8323329.5004.1517875185.921404
5823,1.2.276.0.7230010.3.1.4.8323329.4637.1517875183.903722
5824,1.2.276.0.7230010.3.1.4.8323329.12958.1517875242.716534
5825,1.2.276.0.7230010.3.1.4.8323329.4740.1517875184.518822
5826,1.2.276.0.7230010.3.1.4.8323329.5424.1517875188.37983
5827,1.2.276.0.7230010.3.1.4.8323329.4956.1517875185.676531
5828,1.2.276.0.7230010.3.1.4.8323329.13376.1517875244.928378
5829,1.2.276.0.7230010.3.1.4.8323329.3572.1517875178.481737
5830,1.2.276.0.7230010.3.1.4.8323329.10352.1517875223.321225
5831,1.2.276.0.7230010.3.1.4.8323329.32478.1517875160.791246
5832,1.2.276.0.7230010.3.1.4.8323329.381.1517875162.653343
5833,1.2.276.0.7230010.3.1.4.8323329.3165.1517875176.394903
5834,1.2.276.0.7230010.3.1.4.8323329.2336.1517875172.243921
5835,1.2.276.0.7230010.3.1.4.8323329.10638.1517875224.671320
5836,1.2.276.0.7230010.3.1.4.8323329.10467.1517875223.840920
5837,1.2.276.0.7230010.3.1.4.8323329.1339.1517875167.304186
5838,1.2.276.0.7230010.3.1.4.8323329.11298.1517875232.223009
5839,1.2.276.0.7230010.3.1.4.8323329.1268.1517875167.47034
5840,1.2.276.0.7230010.3.1.4.8323329.2705.1517875174.135742
5841,1.2.276.0.7230010.3.1.4.8323329.12446.1517875239.149418
5842,1.2.276.0.7230010.3.1.4.8323329.3307.1517875177.186295
5843,1.2.276.0.7230010.3.1.4.8323329.31966.1517875157.747846
5844,1.2.276.0.7230010.3.1.4.8323329.13373.1517875244.901243
5845,1.2.276.0.7230010.3.1.4.8323329.10425.1517875223.660376
5846,1.2.276.0.7230010.3.1.4.8323329.3064.1517875175.854655
5847,1.2.276.0.7230010.3.1.4.8323329.3820.1517875179.646516
5848,1.2.276.0.7230010.3.1.4.8323329.32314.1517875159.974148
5849,1.2.276.0.7230010.3.1.4.8323329.3782.1517875179.406427
5850,1.2.276.0.7230010.3.1.4.8323329.13892.1517875248.512973
5851,1.2.276.0.7230010.3.1.4.8323329.10985.1517875229.141787
5852,1.2.276.0.7230010.3.1.4.8323329.4413.1517875182.720254
5853,1.2.276.0.7230010.3.1.4.8323329.3771.1517875179.359770
5854,1.2.276.0.7230010.3.1.4.8323329.32386.1517875160.330527
5855,1.2.276.0.7230010.3.1.4.8323329.32440.1517875160.602513
5856,1.2.276.0.7230010.3.1.4.8323329.4205.1517875181.715882
5857,1.2.276.0.7230010.3.1.4.8323329.3902.1517875180.48607
5858,1.2.276.0.7230010.3.1.4.8323329.14232.1517875250.352718
5859,1.2.276.0.7230010.3.1.4.8323329.14289.1517875250.589754
5860,1.2.276.0.7230010.3.1.4.8323329.10809.1517875225.720240
5861,1.2.276.0.7230010.3.1.4.8323329.5177.1517875186.829649
5862,1.2.276.0.7230010.3.1.4.8323329.14462.1517875252.218593
5863,1.2.276.0.7230010.3.1.4.8323329.3704.1517875179.76202
5864,1.2.276.0.7230010.3.1.4.8323329.4072.1517875180.971125
5865,1.2.276.0.7230010.3.1.4.8323329.11862.1517875236.77647
5866,1.2.276.0.7230010.3.1.4.8323329.4153.1517875181.395374
5867,1.2.276.0.7230010.3.1.4.8323329.14182.1517875250.140797
5868,1.2.276.0.7230010.3.1.4.8323329.1097.1517875166.317794
5869,1.2.276.0.7230010.3.1.4.8323329.4625.1517875183.807699
5870,1.2.276.0.7230010.3.1.4.8323329.2684.1517875174.36955
5871,1.2.276.0.7230010.3.1.4.8323329.10708.1517875225.188247
5872,1.2.276.0.7230010.3.1.4.8323329.12379.1517875238.875174
5873,1.2.276.0.7230010.3.1.4.8323329.4192.1517875181.642220
5874,1.2.276.0.7230010.3.1.4.8323329.11356.1517875232.561463
5875,1.2.276.0.7230010.3.1.4.8323329.1712.1517875169.64732
5876,1.2.276.0.7230010.3.1.4.8323329.13001.1517875242.947421
5877,1.2.276.0.7230010.3.1.4.8323329.14149.1517875249.849986
5878,1.2.276.0.7230010.3.1.4.8323329.1607.1517875168.570405
5879,1.2.276.0.7230010.3.1.4.8323329.10165.1517875222.438188
5880,1.2.276.0.7230010.3.1.4.8323329.12423.1517875239.57181
5881,1.2.276.0.7230010.3.1.4.8323329.32371.1517875160.257655
5882,1.2.276.0.7230010.3.1.4.8323329.4865.1517875185.161274
5883,1.2.276.0.7230010.3.1.4.8323329.32477.1517875160.787093
5884,1.2.276.0.7230010.3.1.4.8323329.11441.1517875232.962914
5885,1.2.276.0.7230010.3.1.4.8323329.3723.1517875179.160309
5886,1.2.276.0.7230010.3.1.4.8323329.32632.1517875161.558209
5887,1.2.276.0.7230010.3.1.4.8323329.13094.1517875243.559528
5888,1.2.276.0.7230010.3.1.4.8323329.13047.1517875243.285342
5889,1.2.276.0.7230010.3.1.4.8323329.11306.1517875232.253578
5890,1.2.276.0.7230010.3.1.4.8323329.2475.1517875172.952933
5891,1.2.276.0.7230010.3.1.4.8323329.5777.1517875190.510458
5892,1.2.276.0.7230010.3.1.4.8323329.4589.1517875183.632600
5893,1.2.276.0.7230010.3.1.4.8323329.4329.1517875182.319628
5894,1.2.276.0.7230010.3.1.4.8323329.32339.1517875160.124227
5895,1.2.276.0.7230010.3.1.4.8323329.14592.1517875252.883263
5896,1.2.276.0.7230010.3.1.4.8323329.3525.1517875178.225816
5897,1.2.276.0.7230010.3.1.4.8323329.10240.1517875222.768371
5898,1.2.276.0.7230010.3.1.4.8323329.4242.1517875181.862335
5899,1.2.276.0.7230010.3.1.4.8323329.3555.1517875178.396757
5900,1.2.276.0.7230010.3.1.4.8323329.393.1517875162.769413
5901,1.2.276.0.7230010.3.1.4.8323329.5158.1517875186.703775
5902,1.2.276.0.7230010.3.1.4.8323329.12244.1517875238.175745
5903,1.2.276.0.7230010.3.1.4.8323329.2863.1517875175.129359
5904,1.2.276.0.7230010.3.1.4.8323329.13944.1517875248.789340
5905,1.2.276.0.7230010.3.1.4.8323329.13211.1517875244.148958
5906,1.2.276.0.7230010.3.1.4.8323329.1225.1517875166.858196
5907,1.2.276.0.7230010.3.1.4.8323329.4737.1517875184.427873
5908,1.2.276.0.7230010.3.1.4.8323329.1831.1517875169.809495
5909,1.2.276.0.7230010.3.1.4.8323329.12737.1517875241.569935
5910,1.2.276.0.7230010.3.1.4.8323329.13179.1517875244.24231
5911,1.2.276.0.7230010.3.1.4.8323329.5793.1517875190.751053
5912,1.2.276.0.7230010.3.1.4.8323329.13850.1517875248.279988
5913,1.2.276.0.7230010.3.1.4.8323329.13377.1517875244.929156
5914,1.2.276.0.7230010.3.1.4.8323329.12287.1517875238.384942
5915,1.2.276.0.7230010.3.1.4.8323329.13274.1517875244.451447
5916,1.2.276.0.7230010.3.1.4.8323329.12002.1517875236.844860
5917,1.2.276.0.7230010.3.1.4.8323329.4441.1517875182.866131
5918,1.2.276.0.7230010.3.1.4.8323329.12229.1517875238.89475
5919,1.2.276.0.7230010.3.1.4.8323329.13601.1517875246.811650
5920,1.2.276.0.7230010.3.1.4.8323329.11065.1517875230.826786
5921,1.2.276.0.7230010.3.1.4.8323329.3798.1517875179.546314
5922,1.2.276.0.7230010.3.1.4.8323329.13064.1517875243.368174
5923,1.2.276.0.7230010.3.1.4.8323329.12886.1517875242.371079
5924,1.2.276.0.7230010.3.1.4.8323329.1092.1517875166.290633
5925,1.2.276.0.7230010.3.1.4.8323329.14158.1517875249.917785
5926,1.2.276.0.7230010.3.1.4.8323329.31716.1517875156.446429
5927,1.2.276.0.7230010.3.1.4.8323329.32603.1517875161.429989
5928,1.2.276.0.7230010.3.1.4.8323329.1907.1517875170.185563
5929,1.2.276.0.7230010.3.1.4.8323329.13131.1517875243.818307
5930,1.2.276.0.7230010.3.1.4.8323329.3683.1517875178.987031
5931,1.2.276.0.7230010.3.1.4.8323329.32486.1517875160.828401
5932,1.2.276.0.7230010.3.1.4.8323329.4097.1517875181.118197
5933,1.2.276.0.7230010.3.1.4.8323329.3457.1517875177.920771
5934,1.2.276.0.7230010.3.1.4.8323329.12760.1517875241.669784
5935,1.2.276.0.7230010.3.1.4.8323329.13033.1517875243.208160
5936,1.2.276.0.7230010.3.1.4.8323329.3573.1517875178.485239
5937,1.2.276.0.7230010.3.1.4.8323329.13469.1517875245.478390
5938,1.2.276.0.7230010.3.1.4.8323329.13555.1517875246.605477
5939,1.2.276.0.7230010.3.1.4.8323329.5282.1517875187.356850
5940,1.2.276.0.7230010.3.1.4.8323329.13266.1517875244.413506
5941,1.2.276.0.7230010.3.1.4.8323329.2424.1517875172.640930
5942,1.2.276.0.7230010.3.1.4.8323329.3174.1517875176.429875
5943,1.2.276.0.7230010.3.1.4.8323329.1813.1517875169.699160
5944,1.2.276.0.7230010.3.1.4.8323329.4993.1517875185.880829
5945,1.2.276.0.7230010.3.1.4.8323329.5342.1517875187.687668
5946,1.2.276.0.7230010.3.1.4.8323329.14317.1517875251.183329
5947,1.2.276.0.7230010.3.1.4.8323329.3764.1517875179.325970
5948,1.2.276.0.7230010.3.1.4.8323329.12342.1517875238.672376
5949,1.2.276.0.7230010.3.1.4.8323329.10849.1517875225.943179
5950,1.2.276.0.7230010.3.1.4.8323329.12199.1517875237.934263
5951,1.2.276.0.7230010.3.1.4.8323329.14566.1517875252.734948
5952,1.2.276.0.7230010.3.1.4.8323329.13808.1517875248.49272
5953,1.2.276.0.7230010.3.1.4.8323329.11372.1517875232.660406
5954,1.2.276.0.7230010.3.1.4.8323329.3133.1517875176.254127
5955,1.2.276.0.7230010.3.1.4.8323329.2722.1517875174.265677
5956,1.2.276.0.7230010.3.1.4.8323329.5651.1517875189.308283
5957,1.2.276.0.7230010.3.1.4.8323329.14062.1517875249.428499
5958,1.2.276.0.7230010.3.1.4.8323329.3385.1517875177.604581
5959,1.2.276.0.7230010.3.1.4.8323329.3978.1517875180.492786
5960,1.2.276.0.7230010.3.1.4.8323329.14393.1517875251.888293
5961,1.2.276.0.7230010.3.1.4.8323329.14368.1517875251.790266
5962,1.2.276.0.7230010.3.1.4.8323329.5571.1517875188.850958
5963,1.2.276.0.7230010.3.1.4.8323329.32636.1517875161.566293
5964,1.2.276.0.7230010.3.1.4.8323329.31774.1517875156.777276
5965,1.2.276.0.7230010.3.1.4.8323329.3944.1517875180.247989
5966,1.2.276.0.7230010.3.1.4.8323329.378.1517875162.653925
5967,1.2.276.0.7230010.3.1.4.8323329.11199.1517875231.672005
5968,1.2.276.0.7230010.3.1.4.8323329.11851.1517875236.27268
5969,1.2.276.0.7230010.3.1.4.8323329.4053.1517875180.877079
5970,1.2.276.0.7230010.3.1.4.8323329.5646.1517875189.284218
5971,1.2.276.0.7230010.3.1.4.8323329.5281.1517875187.347571
5972,1.2.276.0.7230010.3.1.4.8323329.31962.1517875157.736511
5973,1.2.276.0.7230010.3.1.4.8323329.13363.1517875244.847035
5974,1.2.276.0.7230010.3.1.4.8323329.14541.1517875252.607505
5975,1.2.276.0.7230010.3.1.4.8323329.1089.1517875166.272851
5976,1.2.276.0.7230010.3.1.4.8323329.14121.1517875249.712674
5977,1.2.276.0.7230010.3.1.4.8323329.3628.1517875178.729701
5978,1.2.276.0.7230010.3.1.4.8323329.4842.1517875185.77546
5979,1.2.276.0.7230010.3.1.4.8323329.31731.1517875156.511072
5980,1.2.276.0.7230010.3.1.4.8323329.13666.1517875247.117800
5981,1.2.276.0.7230010.3.1.4.8323329.4933.1517875185.534012
5982,1.2.276.0.7230010.3.1.4.8323329.11440.1517875232.954675
5983,1.2.276.0.7230010.3.1.4.8323329.14552.1517875252.673900
5984,1.2.276.0.7230010.3.1.4.8323329.10066.1517875221.814660
5985,1.2.276.0.7230010.3.1.4.8323329.31664.1517875156.201311
5986,1.2.276.0.7230010.3.1.4.8323329.10596.1517875224.469006
5987,1.2.276.0.7230010.3.1.4.8323329.1681.1517875168.896209
5988,1.2.276.0.7230010.3.1.4.8323329.12060.1517875237.171435
5989,1.2.276.0.7230010.3.1.4.8323329.10527.1517875224.130752
5990,1.2.276.0.7230010.3.1.4.8323329.1732.1517875169.156805
5991,1.2.276.0.7230010.3.1.4.8323329.12950.1517875242.675749
5992,1.2.276.0.7230010.3.1.4.8323329.4465.1517875182.985648
5993,1.2.276.0.7230010.3.1.4.8323329.4621.1517875183.773661
5994,1.2.276.0.7230010.3.1.4.8323329.11740.1517875234.556763
5995,1.2.276.0.7230010.3.1.4.8323329.13617.1517875246.883248
5996,1.2.276.0.7230010.3.1.4.8323329.4299.1517875182.174176
5997,1.2.276.0.7230010.3.1.4.8323329.3897.1517875180.24769
5998,1.2.276.0.7230010.3.1.4.8323329.4940.1517875185.567444
5999,1.2.276.0.7230010.3.1.4.8323329.1448.1517875167.844062
6000,1.2.276.0.7230010.3.1.4.8323329.11442.1517875232.964879
6001,1.2.276.0.7230010.3.1.4.8323329.1959.1517875170.426913
6002,1.2.276.0.7230010.3.1.4.8323329.3132.1517875176.260069
6003,1.2.276.0.7230010.3.1.4.8323329.1164.1517875166.564299
6004,1.2.276.0.7230010.3.1.4.8323329.4257.1517875181.967566
6005,1.2.276.0.7230010.3.1.4.8323329.13053.1517875243.321376
6006,1.2.276.0.7230010.3.1.4.8323329.4867.1517875185.166318
6007,1.2.276.0.7230010.3.1.4.8323329.12545.1517875239.646326
6008,1.2.276.0.7230010.3.1.4.8323329.31915.1517875157.480734
